,name,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,gameweek,season,data_retrieved_datetime
1346,Jean-Philippe Mateta,True,True,,,231747.0,0.0,0.0,1.0,-1.0,0.0,4.0,3.3,4.3,6.0,Jean-Philippe,4.3,283.0,False,,,76.0,231747.jpg,3.2,False,Mateta,10.6,False,,a,8.0,31.0,16.0,965641.0,55638.0,768237.0,228444.0,0.6,2.1,Mateta,73.0,2022-01-31,1997-06-28,False,p231747,441.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,68.0,102.6,9.6,150.0,26.3,17.0,13.0,1.0,31.0,5.0,2.67,0.34,3.01,4.41,59.0,8.0,288.0,28.0,5.0,3.0,29.0,8.0,,,,,2.0,,0.54,0.0,0.07,0.61,0.9,0.41,22.0,8.0,70.0,9.0,149.0,15.0,43.0,9.0,1.02,0.61,6.33,Crystal Palace,5.0,25-26,2025-09-26 19:06:52.203856
1347,Yéremy Pino Santos,True,True,100.0,100.0,488024.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7,1.7,1.0,Yéremy,1.7,712.0,False,,2025-09-20T23:30:07.351615Z,60.0,488024.jpg,1.7,False,Pino Santos,0.1,False,,a,8.0,31.0,5.0,34462.0,403.0,17729.0,9473.0,0.3,0.8,Yeremy,200.0,2025-08-29,2002-10-20,False,p488024,147.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.8,41.0,23.0,7.0,1.0,7.0,3.0,11.0,2.0,0.85,0.31,1.16,0.86,337.0,161.0,117.0,79.0,177.0,103.0,248.0,125.0,,,,,,,0.52,0.0,0.19,0.71,0.53,0.0,91.0,61.0,214.0,97.0,272.0,133.0,406.0,135.0,1.22,0.61,6.73,Crystal Palace,5.0,25-26,2025-09-26 19:06:52.203856
1348,Kiernan Dewsbury-Hall,True,True,,,215413.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,4.0,1.0,Kiernan,5.0,242.0,False,,,50.0,215413.jpg,3.8,False,Dewsbury-Hall,4.9,False,,a,9.0,11.0,19.0,385265.0,72119.0,326434.0,70289.0,1.0,3.8,Dewsbury-Hall,241.0,2025-08-06,1998-09-06,False,p215413,450.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,94.0,92.6,183.6,45.0,32.2,4.0,16.0,8.0,28.0,5.0,0.31,1.33,1.64,7.05,75.0,24.0,2.0,2.0,87.0,54.0,16.0,11.0,2.0,,,,,,0.06,0.0,0.27,0.33,1.41,1.0,265.0,160.0,42.0,15.0,102.0,38.0,73.0,19.0,1.0,0.4,5.6,Everton,5.0,25-26,2025-09-26 19:06:52.203856
1349,Jordan Pickford,True,True,,,111234.0,0.0,0.0,0.0,0.0,1.0,1.0,2.7,1.7,1.0,Jordan,2.7,287.0,False,,,55.0,111234.jpg,5.0,False,Pickford,11.3,False,,a,9.0,11.0,25.0,332497.0,34155.0,360973.0,53603.0,0.5,4.5,Pickford,241.0,2017-07-01,1994-03-07,False,p111234,450.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,84.0,108.0,0.0,0.0,10.8,10.0,42.0,0.0,0.0,5.0,0.00,0.04,0.04,7.05,49.0,7.0,717.0,85.0,712.0,83.0,172.0,7.0,,,,,,,0.0,2.0,0.01,0.01,1.41,1.0,136.0,3.0,154.0,13.0,52.0,5.0,39.0,6.0,1.0,0.4,0.0,Everton,5.0,25-26,2025-09-26 19:06:52.203856
1350,James Tarkowski,True,True,,,17761.0,0.0,0.0,0.0,0.0,0.0,2.0,4.7,3.7,3.0,James,4.7,291.0,False,,,55.0,17761.jpg,5.2,False,Tarkowski,7.9,False,,a,9.0,11.0,26.0,400472.0,153155.0,287175.0,52433.0,0.9,4.7,Tarkowski,241.0,2022-07-01,1992-11-19,False,p17761,450.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,131.2,21.3,17.0,17.0,51.0,15.0,10.0,61.0,5.0,0.20,0.07,0.27,7.05,24.0,8.0,201.0,58.0,212.0,56.0,91.0,27.0,,,,,,,0.04,0.0,0.01,0.05,1.41,1.0,132.0,14.0,54.0,24.0,42.0,21.0,51.0,18.0,1.0,0.4,12.2,Everton,5.0,25-26,2025-09-26 19:06:52.203856
1351,Vitalii Mykolenko,True,True,100.0,50.0,224967.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.7,-0.2,1.0,Vitalii,0.7,292.0,False,,2025-09-05T10:00:06.495475Z,49.0,224967.jpg,1.0,False,Mykolenko,0.4,False,,a,9.0,11.0,2.0,9541.0,4261.0,63204.0,2820.0,0.1,0.4,Mykolenko,225.0,2022-01-01,1999-05-29,False,p224967,175.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.2,16.7,6.0,4.2,11.0,7.0,2.0,13.0,2.0,0.00,0.24,0.24,2.01,292.0,114.0,234.0,74.0,286.0,96.0,307.0,104.0,,,,,,,0.0,0.0,0.12,0.12,1.03,2.06,332.0,57.0,299.0,105.0,354.0,128.0,283.0,103.0,1.03,0.0,6.69,Everton,5.0,25-26,2025-09-26 19:06:52.203856
1352,Jake O'Brien,True,True,,,512462.0,0.0,0.0,0.0,0.0,0.0,2.0,2.7,1.7,1.0,Jake,2.7,293.0,False,,,50.0,512462.jpg,3.2,False,O'Brien,0.5,False,,a,9.0,11.0,16.0,22057.0,4239.0,29778.0,4080.0,0.5,3.2,O'Brien,104.0,2024-07-30,2001-05-15,False,p512462,450.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,53.2,36.0,20.0,11.0,16.0,12.0,7.0,23.0,5.0,0.29,0.11,0.40,7.05,160.0,69.0,135.0,33.0,194.0,48.0,168.0,57.0,,,,,,,0.06,0.0,0.02,0.08,1.41,1.0,296.0,49.0,150.0,61.0,141.0,55.0,239.0,87.0,1.0,0.4,4.6,Everton,5.0,25-26,2025-09-26 19:06:52.203856
1353,Michael Keane,True,True,,,106611.0,0.0,0.0,0.0,0.0,0.0,2.0,3.3,2.3,1.0,Michael,3.3,295.0,False,,,45.0,106611.jpg,4.0,False,Keane,0.8,False,,a,9.0,11.0,20.0,73149.0,16255.0,35885.0,7227.0,0.7,4.4,Keane,241.0,2017-07-03,1993-01-11,False,p106611,450.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,94.8,12.4,40.0,14.7,42.0,16.0,5.0,47.0,5.0,0.55,0.06,0.61,7.05,72.0,33.0,258.0,84.0,101.0,14.0,114.0,37.0,,,,,,,0.11,0.0,0.01,0.12,1.41,1.0,395.0,73.0,99.0,42.0,82.0,37.0,195.0,75.0,1.0,0.4,9.4,Everton,5.0,25-26,2025-09-26 19:06:52.203856
1354,Iliman Ndiaye,True,True,100.0,100.0,440993.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,6.0,Iliman,6.0,299.0,False,,2025-09-12T16:00:08.836455Z,65.0,440993.jpg,5.6,False,Ndiaye,10.5,False,,a,9.0,11.0,28.0,596054.0,306088.0,633117.0,57945.0,0.9,4.3,Ndiaye,189.0,2024-07-03,2000-03-06,False,p440993,418.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0,142.0,91.1,81.0,31.5,5.0,34.0,12.0,51.0,5.0,1.31,0.42,1.73,6.10,15.0,6.0,40.0,33.0,37.0,21.0,19.0,14.0,,,,,1.0,,0.28,0.0,0.09,0.37,1.31,1.08,57.0,40.0,26.0,9.0,34.0,10.0,44.0,14.0,1.08,0.43,10.98,Everton,5.0,25-26,2025-09-26 19:06:52.203856
1355,Carlos Alcaraz Durán,True,True,,,502697.0,0.0,0.0,-2.0,2.0,0.0,3.0,0.7,-0.3,1.0,Carlos,0.7,301.0,False,,,53.0,502697.jpg,1.0,False,Alcaraz Durán,0.1,False,,a,9.0,11.0,4.0,3154.0,398.0,11805.0,980.0,0.1,0.8,Alcaraz,10.0,2025-07-01,2002-11-30,False,p502697,117.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,14.6,4.8,21.0,4.0,1.0,7.0,4.0,12.0,1.0,0.03,0.01,0.04,2.94,310.0,143.0,317.0,171.0,186.0,110.0,313.0,156.0,,,1.0,,,,0.02,0.0,0.01,0.03,2.26,0.77,227.0,141.0,308.0,151.0,368.0,178.0,478.0,161.0,0.77,0.0,9.23,Everton,5.0,25-26,2025-09-26 19:06:52.203856
1356,Idrissa Gana Gueye,True,True,,,80801.0,0.0,0.0,-1.0,1.0,0.0,3.0,5.0,4.0,10.0,Idrissa Gana,5.0,302.0,False,,,54.0,80801.jpg,4.0,False,Gueye,0.1,False,,a,9.0,11.0,20.0,6888.0,4320.0,7244.0,1042.0,0.9,3.7,Gana,189.0,2022-09-01,1989-09-26,False,p80801,435.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,82.0,47.9,58.0,18.8,8.0,25.0,10.0,43.0,5.0,0.72,0.21,0.93,6.59,97.0,31.0,93.0,65.0,64.0,39.0,75.0,45.0,,,,,,,0.15,0.0,0.04,0.19,1.36,0.83,172.0,106.0,44.0,17.0,90.0,32.0,453.0,149.0,1.03,0.41,8.9,Everton,5.0,25-26,2025-09-26 19:06:52.203856
1357,James Garner,True,True,,,232928.0,0.0,0.0,0.0,0.0,0.0,3.0,4.3,3.3,4.0,James,4.3,303.0,False,,,50.0,232928.jpg,5.0,False,Garner,0.7,False,,a,9.0,11.0,25.0,84339.0,26209.0,27698.0,7727.0,0.9,5.0,Garner,241.0,2022-09-01,2001-03-13,False,p232928,450.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,116.0,129.8,93.0,15.0,23.8,26.0,23.0,15.0,64.0,5.0,0.19,0.43,0.62,7.05,26.0,11.0,36.0,30.0,218.0,124.0,46.0,31.0,3.0,,3.0,,,,0.04,0.0,0.09,0.13,1.41,1.0,269.0,164.0,66.0,25.0,51.0,18.0,215.0,72.0,1.0,0.4,12.8,Everton,5.0,25-26,2025-09-26 19:06:52.203856
1358,Thierno Barry,True,True,,,586309.0,0.0,0.0,-2.0,2.0,0.0,4.0,1.0,0.0,1.0,Thierno,1.0,310.0,False,,,58.0,586309.jpg,1.2,False,Barry,0.4,False,,a,9.0,11.0,6.0,17969.0,2439.0,57398.0,4738.0,0.2,1.0,Barry,73.0,2025-07-09,2002-10-21,False,p586309,141.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.6,8.6,29.0,3.7,2.0,1.0,0.0,3.0,1.0,0.46,0.02,0.48,2.35,349.0,28.0,291.0,29.0,147.0,30.0,322.0,32.0,,,,,,,0.29,0.0,0.01,0.3,1.5,0.64,120.0,31.0,276.0,26.0,310.0,27.0,271.0,44.0,0.64,0.64,1.91,Everton,5.0,25-26,2025-09-26 19:06:52.203856
1359,Norberto Bercique Gomes Betuncal,True,True,,,486385.0,0.0,0.0,-1.0,1.0,0.0,4.0,3.3,2.3,1.0,Norberto Bercique,3.3,311.0,False,,,54.0,486385.jpg,2.4,False,Gomes Betuncal,4.9,False,,a,9.0,11.0,12.0,232860.0,37064.0,591471.0,61670.0,0.6,2.2,Beto,90.0,2023-08-29,1998-01-31,False,p486385,310.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,35.0,42.4,18.4,91.0,14.1,4.0,3.0,1.0,8.0,4.0,2.00,0.09,2.09,4.90,194.0,17.0,222.0,17.0,27.0,13.0,127.0,16.0,,,,,2.0,,0.58,0.0,0.03,0.61,1.42,1.16,198.0,46.0,102.0,12.0,206.0,17.0,71.0,12.0,1.16,0.29,2.32,Everton,5.0,25-26,2025-09-26 19:06:52.203856
1360,Jack Grealish,True,True,,,114283.0,0.0,0.0,3.0,-3.0,2.0,3.0,4.3,3.3,1.0,Jack,4.3,419.0,False,,,68.0,114283.jpg,5.0,False,Grealish,23.1,False,,a,9.0,11.0,25.0,2698821.0,273156.0,578735.0,155732.0,0.6,3.7,Grealish,241.0,2025-08-12,1995-09-10,False,p114283,376.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,122.0,148.6,178.0,121.0,44.8,8.0,21.0,9.0,38.0,4.0,0.41,1.69,2.10,6.00,10.0,5.0,4.0,4.0,14.0,6.0,3.0,2.0,,,,,,,0.1,0.0,0.4,0.5,1.44,1.2,47.0,31.0,69.0,27.0,58.0,21.0,17.0,5.0,0.96,0.48,9.1,Everton,5.0,25-26,2025-09-26 19:06:52.203856
1361,Bernd Leno,True,True,,,80201.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,3.7,1.0,Bernd,3.7,314.0,False,,,50.0,80201.jpg,3.4,False,Leno,1.6,False,,a,10.0,54.0,17.0,45731.0,4525.0,60052.0,8799.0,0.7,3.4,Leno,80.0,2022-08-02,1992-03-04,False,p80201,450.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,77.0,119.4,0.0,0.0,11.9,5.0,43.0,1.0,0.0,5.0,0.00,0.00,0.00,6.85,37.0,5.0,679.0,78.0,659.0,73.0,157.0,6.0,,,,,,,0.0,3.0,0.0,0.0,1.37,1.0,243.0,7.0,86.0,7.0,130.0,15.0,149.0,19.0,1.0,0.2,0.0,Fulham,5.0,25-26,2025-09-26 19:06:52.203856
1362,Joachim Andersen,True,True,,,174874.0,0.0,0.0,0.0,0.0,1.0,2.0,5.7,5.7,4.0,Joachim,5.7,317.0,False,,,45.0,174874.jpg,4.6,False,Andersen,4.0,False,,a,10.0,54.0,23.0,280751.0,94415.0,136486.0,44578.0,1.3,5.1,Andersen,58.0,2024-08-23,1996-05-31,False,p174874,450.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,123.2,27.4,29.0,17.9,44.0,17.0,12.0,56.0,5.0,0.43,0.73,1.16,6.85,32.0,11.0,168.0,42.0,144.0,27.0,84.0,25.0,,,,,,,0.09,0.0,0.15,0.24,1.37,1.0,404.0,78.0,29.0,14.0,66.0,28.0,89.0,36.0,1.0,0.2,11.2,Fulham,5.0,25-26,2025-09-26 19:06:52.203856
1363,Calvin Bassey,True,True,,,232892.0,0.0,0.0,0.0,0.0,0.0,2.0,4.7,4.7,4.0,Calvin,4.7,318.0,False,,,45.0,232892.jpg,3.4,False,Bassey,0.6,False,,a,10.0,54.0,17.0,28444.0,4290.0,21477.0,2677.0,1.0,3.8,Bassey,157.0,2023-07-28,1999-12-31,False,p232892,450.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,65.0,80.8,7.5,9.0,9.8,24.0,24.0,7.0,31.0,5.0,0.16,0.05,0.21,6.85,104.0,47.0,298.0,99.0,255.0,81.0,195.0,68.0,,,,,,,0.03,0.0,0.01,0.04,1.37,1.0,418.0,88.0,50.0,22.0,129.0,50.0,232.0,83.0,1.0,0.2,6.2,Fulham,5.0,25-26,2025-09-26 19:06:52.203856
1364,Jorge Cuenca Barreno,True,True,,,246301.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.3,0.3,1.0,Jorge,0.3,321.0,False,,,44.0,246301.jpg,1.5,False,Cuenca Barreno,0.0,False,,a,10.0,54.0,3.0,547.0,74.0,1944.0,157.0,0.1,0.7,J.Cuenca,200.0,2024-08-03,1999-11-17,False,p246301,87.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.6,1.2,4.0,2.0,5.0,4.0,2.0,7.0,1.0,0.00,0.01,0.01,1.12,308.0,121.0,353.0,127.0,301.0,103.0,357.0,127.0,,,,,,,0.0,0.0,0.01,0.01,1.16,1.03,542.0,140.0,339.0,121.0,283.0,101.0,603.0,210.0,1.03,0.0,7.24,Fulham,5.0,25-26,2025-09-26 19:06:52.203856
1365,Kenny Tete,True,True,,,167074.0,0.0,0.0,0.0,0.0,0.0,2.0,3.7,3.7,2.0,Kenny,3.7,322.0,False,,,45.0,167074.jpg,3.0,False,Tete,0.2,False,,a,10.0,54.0,15.0,13848.0,950.0,10108.0,1523.0,0.8,3.3,Tete,152.0,2020-09-10,1995-10-09,False,p167074,450.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,86.8,40.5,14.0,14.2,20.0,16.0,16.0,36.0,5.0,0.07,0.43,0.50,6.85,84.0,39.0,119.0,28.0,224.0,63.0,124.0,40.0,,,,,,,0.01,0.0,0.09,0.1,1.37,1.0,402.0,77.0,82.0,36.0,153.0,58.0,353.0,127.0,1.0,0.2,7.2,Fulham,5.0,25-26,2025-09-26 19:06:52.203856
1366,Alex Iwobi,True,True,,,153133.0,0.0,0.0,0.0,0.0,1.0,3.0,5.7,5.7,13.0,Alex,5.7,324.0,False,,,65.0,153133.jpg,5.2,False,Iwobi,1.7,False,,a,10.0,54.0,26.0,116675.0,49256.0,98720.0,12765.0,0.9,4.0,Iwobi,157.0,2023-09-01,1996-05-03,False,p153133,392.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,90.0,100.6,113.8,38.0,25.3,3.0,17.0,4.0,24.0,5.0,0.29,0.80,1.09,6.27,61.0,21.0,18.0,15.0,117.0,72.0,36.0,23.0,,,,,,,0.07,0.0,0.18,0.25,1.44,1.15,51.0,34.0,31.0,10.0,47.0,15.0,139.0,49.0,1.15,0.23,5.51,Fulham,5.0,25-26,2025-09-26 19:06:52.203856
1367,Emile Smith Rowe,True,True,,,209289.0,-1.0,1.0,-2.0,2.0,0.0,3.0,1.0,1.0,1.0,Emile,1.0,325.0,False,,,58.0,209289.jpg,2.0,False,Smith Rowe,0.6,False,,a,10.0,54.0,10.0,33712.0,2062.0,72720.0,9281.0,0.2,1.7,Smith Rowe,241.0,2024-08-02,2000-07-28,False,p209289,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,40.0,23.0,40.0,10.3,0.0,2.0,1.0,3.0,0.0,0.79,0.05,0.84,0.76,204.0,85.0,191.0,124.0,104.0,64.0,182.0,94.0,,,,,,,0.75,0.0,0.05,0.8,0.72,0.0,115.0,78.0,275.0,132.0,251.0,116.0,218.0,74.0,0.0,0.0,2.84,Fulham,5.0,25-26,2025-09-26 19:06:52.203856
1368,Ryan Sessegnon,True,True,100.0,100.0,184349.0,0.0,0.0,-1.0,1.0,0.0,3.0,3.3,3.3,5.0,Ryan,3.3,328.0,False,,2025-08-22T14:00:07.804630Z,54.0,184349.jpg,3.0,False,Sessegnon,0.0,False,,a,10.0,54.0,12.0,3116.0,563.0,3006.0,382.0,0.6,2.2,Sessegnon,241.0,2024-07-26,2000-05-18,False,p184349,307.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,59.6,45.2,39.0,14.3,16.0,6.0,12.0,34.0,4.0,0.05,0.39,0.44,5.14,138.0,50.0,103.0,71.0,112.0,67.0,121.0,67.0,,,,,,,0.01,0.0,0.11,0.12,1.51,1.17,180.0,113.0,101.0,40.0,166.0,69.0,601.0,241.0,1.17,0.29,9.97,Fulham,5.0,25-26,2025-09-26 19:06:52.203856
1369,Harry Wilson,True,True,100.0,100.0,153682.0,0.0,0.0,-1.0,1.0,0.0,3.0,3.7,3.7,9.0,Harry,3.7,329.0,False,,2025-08-28T17:30:07.780586Z,54.0,153682.jpg,3.4,False,Wilson,0.4,False,,a,10.0,54.0,17.0,17090.0,3673.0,78465.0,5182.0,0.7,3.1,Wilson,244.0,2021-07-24,1997-03-22,False,p153682,292.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,63.2,51.4,65.0,17.9,2.0,7.0,8.0,17.0,3.0,0.48,0.23,0.71,3.04,129.0,43.0,87.0,60.0,52.0,30.0,85.0,47.0,3.0,,3.0,,,,0.15,0.0,0.07,0.22,0.94,0.62,177.0,110.0,89.0,33.0,131.0,54.0,258.0,86.0,0.92,0.0,5.24,Fulham,5.0,25-26,2025-09-26 19:06:52.203856
1370,Sander Berge,True,True,,,207189.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,2.7,2.0,Sander,2.7,330.0,False,,,50.0,207189.jpg,2.4,False,Berge,0.1,False,,a,10.0,54.0,12.0,1965.0,280.0,3310.0,492.0,0.5,2.4,Berge,161.0,2024-08-22,1998-02-14,False,p207189,418.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,55.2,37.9,13.0,10.6,14.0,19.0,7.0,40.0,5.0,0.41,0.22,0.63,6.42,150.0,56.0,127.0,85.0,231.0,129.0,175.0,91.0,,,,,,,0.09,0.0,0.05,0.14,1.38,1.08,258.0,156.0,146.0,60.0,202.0,89.0,531.0,190.0,1.08,0.22,8.61,Fulham,5.0,25-26,2025-09-26 19:06:52.203856
1371,Tom Cairney,True,True,,,76357.0,0.0,0.0,-1.0,1.0,0.0,3.0,0.7,0.7,1.0,Tom,0.7,331.0,False,,,49.0,76357.jpg,0.7,False,Cairney,0.0,False,,a,10.0,54.0,2.0,553.0,94.0,1963.0,169.0,0.1,0.4,Cairney,243.0,2015-07-07,1991-01-20,False,p76357,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.4,1.3,0.0,0.2,0.0,3.0,0.0,3.0,0.0,0.00,0.00,0.00,0.48,401.0,189.0,350.0,182.0,622.0,263.0,398.0,189.0,,,2.0,,,,0.0,0.0,0.0,0.0,1.27,0.0,306.0,188.0,296.0,143.0,401.0,195.0,624.0,257.0,0.0,0.0,7.94,Fulham,5.0,25-26,2025-09-26 19:06:52.203856
1372,Saša Lukić,True,True,,,212314.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,2.7,1.0,Saša,2.7,332.0,False,,,50.0,212314.jpg,2.6,False,Lukić,0.1,False,,a,10.0,54.0,13.0,4739.0,532.0,4414.0,899.0,0.5,2.6,Lukić,190.0,2023-01-31,1996-08-13,False,p212314,445.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,67.0,50.0,160.3,22.0,23.2,12.0,15.0,12.0,39.0,5.0,0.59,0.82,1.41,6.80,170.0,66.0,8.0,8.0,178.0,104.0,49.0,33.0,4.0,,,,,,0.12,0.0,0.17,0.29,1.38,1.01,262.0,159.0,147.0,61.0,191.0,82.0,502.0,173.0,1.01,0.2,7.89,Fulham,5.0,25-26,2025-09-26 19:06:52.203856
1373,Josh King,True,True,,,577725.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3,1.3,1.0,Josh,1.3,335.0,False,,,45.0,577725.jpg,1.6,False,King,3.8,False,,a,10.0,54.0,8.0,521834.0,79895.0,187046.0,47888.0,0.3,1.8,King,241.0,2024-02-02,2007-01-03,False,p577725,337.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,28.4,32.2,69.0,12.3,2.0,17.0,6.0,25.0,5.0,0.48,0.25,0.73,5.99,254.0,114.0,146.0,98.0,47.0,27.0,154.0,80.0,,,,,,,0.13,0.0,0.07,0.2,1.6,1.34,484.0,283.0,227.0,103.0,278.0,135.0,92.0,30.0,1.34,0.0,6.68,Fulham,5.0,25-26,2025-09-26 19:06:52.203856
1374,Raúl Jiménez Rodríguez,True,True,,,102057.0,0.0,0.0,-2.0,2.0,0.0,4.0,1.0,1.0,1.0,Raúl,1.0,337.0,False,,,63.0,102057.jpg,1.2,False,Jiménez Rodríguez,1.1,False,,a,10.0,54.0,6.0,34322.0,3450.0,158207.0,14862.0,0.2,1.0,Raúl,139.0,2023-07-25,1991-05-05,False,p102057,131.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.2,7.9,20.0,2.6,3.0,1.0,3.0,7.0,1.0,0.40,0.00,0.40,1.40,360.0,31.0,294.0,31.0,198.0,34.0,351.0,34.0,,,4.0,,1.0,,0.27,0.0,0.0,0.27,0.96,0.69,73.0,23.0,282.0,28.0,312.0,29.0,181.0,30.0,0.69,0.0,4.81,Fulham,5.0,25-26,2025-09-26 19:06:52.203856
1375,Rodrigo Muniz Carvalho,True,True,,,244042.0,0.0,0.0,0.0,0.0,0.0,4.0,2.7,2.7,5.0,Rodrigo,2.7,338.0,False,,,55.0,244042.jpg,3.0,False,Muniz Carvalho,2.5,False,,a,10.0,54.0,15.0,231981.0,31275.0,197664.0,28553.0,0.5,2.7,Muniz,30.0,2021-08-20,2001-05-04,False,p244042,314.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,38.0,58.8,41.7,103.0,20.0,8.0,6.0,3.0,17.0,4.0,0.86,0.01,0.87,5.45,140.0,12.0,115.0,11.0,19.0,10.0,68.0,12.0,,,,,,,0.25,0.0,0.0,0.25,1.56,1.15,151.0,35.0,157.0,16.0,168.0,16.0,115.0,16.0,1.15,0.29,4.87,Fulham,5.0,25-26,2025-09-26 19:06:52.203856
1376,Kevin Santos Lopes de Macedo,True,True,75.0,,560552.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,0.5,0.0,Kevin,0.5,731.0,False,Shoulder injury - 75% chance of playing,2025-09-24T06:30:08.624024Z,60.0,560552.jpg,0.5,False,Santos Lopes de Macedo,0.1,False,,d,10.0,54.0,1.0,18782.0,1365.0,6448.0,4186.0,0.1,0.2,Kevin,30.0,2025-09-01,2003-01-04,False,p560552,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,13.6,19.8,7.0,4.0,1.0,2.0,0.0,3.0,0.0,0.01,0.07,0.08,0.20,315.0,147.0,210.0,132.0,276.0,151.0,315.0,157.0,,,,,,,0.02,0.0,0.17,0.19,0.49,0.0,94.0,63.0,325.0,161.0,408.0,196.0,463.0,154.0,0.0,0.0,7.3,Fulham,5.0,25-26,2025-09-26 19:06:52.203856
