,name,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,gameweek,season,data_retrieved_datetime
512,Nico González Iglesias,True,True,,,465694.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,1.0,Nico,2.0,423.0,False,,,60.0,465694.jpg,2.0,False,González Iglesias,0.1,False,,a,13.0,43.0,4.0,2646.0,858.0,2833.0,1068.0,0.3,0.7,N.Gonzalez,200.0,2025-02-03,2002-01-03,False,p465694,164.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,35.2,12.3,6.0,5.3,5.0,6.0,6.0,17.0,2.0,0.05,0.07,0.12,1.31,94.0,35.0,146.0,92.0,198.0,113.0,144.0,76.0,,,,,,,0.03,0.0,0.04,0.07,0.72,1.1,96.0,64.0,181.0,90.0,193.0,97.0,503.0,175.0,1.1,0.55,9.33,Manchester City,2.0,25-26,2025-08-26 16:48:59.320877
513,Oscar Bobb,True,True,,,477555.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,4.5,2.0,Oscar,4.0,424.0,False,,,55.0,477555.jpg,4.0,False,Bobb,0.5,False,,a,13.0,43.0,8.0,36322.0,9451.0,11460.0,5374.0,0.7,1.5,Bobb,161.0,2022-01-06,2003-07-12,False,p477555,164.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,36.4,55.5,22.0,11.4,0.0,6.0,3.0,9.0,2.0,0.00,0.28,0.28,1.31,87.0,32.0,20.0,18.0,69.0,39.0,33.0,23.0,,,,,,,0.0,0.0,0.15,0.15,0.72,1.1,168.0,106.0,89.0,32.0,97.0,38.0,252.0,83.0,1.1,0.55,4.94,Manchester City,2.0,25-26,2025-08-26 16:48:59.320877
514,Tijjani Reijnders,True,True,,,433036.0,1.0,-1.0,2.0,-2.0,1.0,3.0,6.5,6.5,2.0,Tijjani,6.0,427.0,False,,,57.0,433036.jpg,6.0,False,Reijnders,32.9,False,,a,13.0,43.0,12.0,1431389.0,224040.0,147866.0,105246.0,1.1,2.1,Reijnders,152.0,2025-06-10,1998-07-29,False,p433036,180.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,55.2,28.8,32.0,11.7,1.0,5.0,2.0,8.0,2.0,0.24,0.18,0.42,1.67,35.0,15.0,65.0,48.0,47.0,27.0,29.0,19.0,,,,,,,0.12,0.0,0.09,0.21,0.84,1.0,117.0,78.0,38.0,16.0,43.0,18.0,5.0,3.0,1.0,0.5,4.0,Manchester City,2.0,25-26,2025-08-26 16:48:59.320877
515,Erling Haaland,True,True,,,223094.0,1.0,-1.0,1.0,-1.0,1.0,4.0,8.0,8.0,2.0,Erling,7.5,430.0,False,,,141.0,223094.jpg,7.5,False,Haaland,30.9,False,,a,13.0,43.0,15.0,610282.0,163948.0,154010.0,104249.0,0.5,1.1,Haaland,161.0,2022-07-01,2000-07-21,False,p223094,162.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,59.4,15.5,86.0,16.1,1.0,4.0,1.0,6.0,2.0,2.46,0.30,2.76,1.46,27.0,6.0,121.0,10.0,3.0,2.0,13.0,4.0,,,5.0,,1.0,,1.37,0.0,0.17,1.54,0.81,1.11,2.0,1.0,19.0,5.0,21.0,5.0,6.0,2.0,1.11,0.56,3.33,Manchester City,2.0,25-26,2025-08-26 16:48:59.320877
516,Bryan Mbeumo,True,True,,,446008.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.0,2.0,Bryan,2.0,119.0,False,,,80.0,446008.jpg,2.0,False,Mbeumo,14.7,False,,a,14.0,1.0,4.0,302825.0,130985.0,209505.0,92317.0,0.2,0.5,Mbeumo,38.0,2025-07-21,1999-08-07,False,p446008,180.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.8,65.1,57.0,13.9,1.0,7.0,0.0,8.0,2.0,0.42,0.36,0.78,3.07,180.0,74.0,12.0,11.0,18.0,7.0,21.0,13.0,2.0,,2.0,,,,0.21,0.0,0.18,0.39,1.54,1.0,17.0,12.0,191.0,98.0,203.0,105.0,29.0,8.0,1.0,0.0,4.0,Manchester Utd,2.0,25-26,2025-08-26 16:48:59.320877
517,Altay Bayındır,True,True,,,451302.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.0,2.0,Altay,2.0,431.0,False,,,50.0,451302.jpg,2.0,False,Bayındır,0.5,False,,a,14.0,1.0,4.0,9106.0,5187.0,8233.0,3253.0,0.4,0.8,Bayindir,219.0,2023-09-01,1998-04-14,False,p451302,180.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,29.4,10.0,0.0,3.9,1.0,16.0,0.0,0.0,2.0,0.00,0.03,0.03,3.07,119.0,13.0,176.0,4.0,606.0,78.0,179.0,8.0,,,,,,,0.0,2.0,0.02,0.02,1.54,1.0,298.0,16.0,169.0,16.0,180.0,17.0,250.0,36.0,1.0,0.0,0.0,Manchester Utd,2.0,25-26,2025-08-26 16:48:59.320877
518,Matthijs de Ligt,True,True,,,209365.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.5,7.0,Matthijs,5.5,436.0,False,,,50.0,209365.jpg,5.5,False,de Ligt,3.0,False,,a,14.0,1.0,11.0,93787.0,44239.0,30805.0,13686.0,1.1,2.2,De Ligt,152.0,2024-08-13,1999-08-12,False,p209365,180.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,62.4,16.2,26.0,10.4,18.0,6.0,3.0,21.0,2.0,0.21,0.07,0.28,3.07,23.0,7.0,113.0,31.0,53.0,6.0,46.0,7.0,,,,,,,0.1,0.0,0.04,0.14,1.54,1.0,260.0,39.0,47.0,18.0,53.0,20.0,98.0,38.0,1.0,0.0,10.5,Manchester Utd,2.0,25-26,2025-08-26 16:48:59.320877
519,Diogo Dalot Teixeira,True,True,,,216051.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.0,1.0,Diogo,1.0,440.0,False,,,45.0,216051.jpg,1.0,False,Dalot Teixeira,2.0,False,,a,14.0,1.0,2.0,14860.0,4017.0,32024.0,14033.0,0.2,0.4,Dalot,173.0,2018-06-08,1999-03-18,False,p216051,92.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.8,18.9,12.0,3.7,4.0,3.0,2.0,6.0,1.0,0.01,0.16,0.17,1.89,248.0,92.0,100.0,25.0,127.0,21.0,188.0,63.0,,,,,,,0.01,0.0,0.16,0.17,1.85,1.96,409.0,95.0,235.0,80.0,247.0,88.0,125.0,49.0,0.98,0.0,5.87,Manchester Utd,2.0,25-26,2025-08-26 16:48:59.320877
520,Patrick Dorgu,True,True,,,596777.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,2.0,Patrick,1.5,441.0,False,,,45.0,596777.jpg,1.5,False,Dorgu,8.4,False,,a,14.0,1.0,3.0,266217.0,65876.0,70333.0,34039.0,0.3,0.7,Dorgu,58.0,2025-02-02,2004-10-26,False,p596777,180.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,13.8,7.3,14.0,3.5,5.0,3.0,4.0,9.0,2.0,0.04,0.06,0.10,3.07,197.0,80.0,187.0,54.0,116.0,17.0,204.0,70.0,,,,,,,0.02,0.0,0.03,0.05,1.54,1.0,547.0,138.0,204.0,69.0,215.0,72.0,50.0,19.0,1.0,0.0,4.5,Manchester Utd,2.0,25-26,2025-08-26 16:48:59.320877
521,Harry Maguire,True,True,,,95658.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.0,1.0,Harry,1.0,442.0,False,,,45.0,95658.jpg,1.0,False,Maguire,0.7,False,,a,14.0,1.0,2.0,5490.0,1630.0,14828.0,5889.0,0.2,0.4,Maguire,241.0,2019-08-05,1993-03-05,False,p95658,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.4,0.5,4.0,1.0,4.0,0.0,0.0,4.0,0.0,0.10,0.00,0.10,0.24,260.0,96.0,297.0,104.0,208.0,60.0,293.0,96.0,,,,,,,0.69,0.0,0.0,0.69,1.66,0.0,375.0,70.0,232.0,77.0,243.0,84.0,214.0,80.0,0.0,0.0,27.69,Manchester Utd,2.0,25-26,2025-08-26 16:48:59.320877
522,Luke Shaw,True,True,,,106760.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,2.0,2.0,Luke,2.0,443.0,False,,,45.0,106760.jpg,2.0,False,Shaw,0.3,False,,a,14.0,1.0,4.0,9164.0,2979.0,4087.0,1823.0,0.4,0.9,Shaw,241.0,2014-07-01,1995-07-12,False,p106760,165.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.8,15.3,0.0,3.6,5.0,6.0,4.0,9.0,2.0,0.00,0.03,0.03,2.83,160.0,67.0,124.0,36.0,409.0,171.0,200.0,68.0,3.0,,,,,,0.0,0.0,0.02,0.02,1.54,1.09,380.0,74.0,156.0,58.0,162.0,59.0,295.0,111.0,1.09,0.0,4.91,Manchester Utd,2.0,25-26,2025-08-26 16:48:59.320877
523,Leny Yoro,True,True,,,550864.0,0.0,0.0,0.0,0.0,0.0,2.0,5.5,5.0,6.0,Leny,5.0,444.0,False,,,45.0,550864.jpg,5.0,False,Yoro,2.4,False,,a,14.0,1.0,10.0,80289.0,42169.0,25364.0,9452.0,1.1,2.2,Yoro,73.0,2024-07-19,2005-11-13,False,p550864,176.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,33.2,13.9,9.0,5.6,16.0,5.0,3.0,19.0,2.0,0.18,0.02,0.20,3.04,106.0,45.0,135.0,40.0,153.0,34.0,126.0,39.0,,,,,,,0.09,0.0,0.01,0.1,1.55,1.02,516.0,135.0,57.0,25.0,63.0,27.0,114.0,45.0,1.02,0.0,9.72,Manchester Utd,2.0,25-26,2025-08-26 16:48:59.320877
524,Bruno Borges Fernandes,True,True,,,141746.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.0,2.0,Bruno,2.0,449.0,False,,,90.0,141746.jpg,2.0,False,Borges Fernandes,20.9,False,,a,14.0,1.0,4.0,202540.0,120273.0,318003.0,137374.0,0.2,0.4,B.Fernandes,173.0,2020-01-30,1994-09-08,False,p141746,180.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,46.2,82.6,22.0,15.1,5.0,14.0,5.0,24.0,2.0,0.97,0.34,1.31,3.07,51.0,23.0,3.0,3.0,70.0,40.0,17.0,10.0,1.0,,1.0,,1.0,,0.48,0.0,0.17,0.65,1.54,1.0,6.0,4.0,193.0,100.0,205.0,107.0,19.0,6.0,1.0,0.0,12.0,Manchester Utd,2.0,25-26,2025-08-26 16:48:59.320877
525,Matheus Santos Carneiro da Cunha,True,True,,,430871.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.0,2.0,Matheus,2.0,450.0,False,,,80.0,430871.jpg,2.0,False,Santos Carneiro da Cunha,11.2,False,,a,14.0,1.0,4.0,388181.0,216091.0,125937.0,54663.0,0.2,0.5,Cunha,30.0,2025-06-01,1999-05-27,False,p430871,180.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.4,28.2,72.0,12.7,1.0,4.0,2.0,7.0,2.0,0.79,0.07,0.86,3.07,132.0,49.0,67.0,50.0,6.0,3.0,23.0,15.0,,,,,,,0.4,0.0,0.04,0.44,1.54,1.0,16.0,11.0,190.0,97.0,202.0,104.0,35.0,10.0,1.0,0.0,3.5,Manchester Utd,2.0,25-26,2025-08-26 16:48:59.320877
526,Amad Diallo,True,True,,,493250.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.0,1.0,Amad,1.0,452.0,False,,,65.0,493250.jpg,1.0,False,Diallo,2.4,False,,a,14.0,1.0,2.0,18144.0,5172.0,80366.0,28734.0,0.2,0.3,Amad,54.0,2021-01-07,2002-07-11,False,p493250,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.8,15.7,41.0,8.2,2.0,3.0,5.0,10.0,1.0,0.17,0.06,0.23,1.17,140.0,51.0,118.0,77.0,32.0,17.0,80.0,51.0,4.0,,,,,,0.18,0.0,0.06,0.24,1.22,0.0,65.0,47.0,272.0,138.0,320.0,165.0,112.0,34.0,1.05,0.0,10.47,Manchester Utd,2.0,25-26,2025-08-26 16:48:59.320877
527,Mason Mount,True,True,,,184341.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.5,3.0,Mason,2.5,455.0,False,,,60.0,184341.jpg,2.5,False,Mount,0.3,False,,a,14.0,1.0,5.0,9309.0,4345.0,8055.0,3240.0,0.4,0.8,Mount,241.0,2023-07-05,1999-01-10,False,p184341,132.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.4,53.6,24.0,9.1,0.0,3.0,3.0,6.0,2.0,0.12,0.34,0.46,2.16,202.0,86.0,23.0,21.0,63.0,35.0,64.0,44.0,,,,,,,0.08,0.0,0.23,0.31,1.47,0.68,89.0,59.0,150.0,67.0,157.0,73.0,293.0,93.0,1.36,0.68,4.09,Manchester Utd,2.0,25-26,2025-08-26 16:48:59.320877
528,Carlos Henrique Casimiro,True,True,,,61256.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.0,0.0,Carlos Henrique,1.0,457.0,False,,,55.0,61256.jpg,1.0,False,Casimiro,0.2,False,,a,14.0,1.0,2.0,3421.0,1255.0,5951.0,2708.0,0.2,0.4,Casemiro,30.0,2022-08-22,1992-02-23,False,p61256,116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,17.0,12.1,2.0,3.1,2.0,5.0,5.0,12.0,2.0,0.00,0.02,0.02,2.00,178.0,72.0,150.0,96.0,251.0,143.0,226.0,112.0,,,,,,,0.0,0.0,0.02,0.02,1.55,0.78,120.0,79.0,257.0,129.0,291.0,145.0,350.0,121.0,1.55,0.0,9.31,Manchester Utd,2.0,25-26,2025-08-26 16:48:59.320877
529,Manuel Ugarte Ribeiro,True,True,,,232112.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.0,1.0,Manuel,1.0,459.0,False,,,50.0,232112.jpg,1.0,False,Ugarte Ribeiro,0.2,False,,a,14.0,1.0,2.0,2083.0,629.0,5541.0,2041.0,0.2,0.4,Ugarte,230.0,2024-08-30,2001-04-11,False,p232112,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.6,12.2,1.0,2.1,2.0,1.0,3.0,6.0,0.0,0.03,0.01,0.04,0.91,237.0,109.0,148.0,94.0,264.0,148.0,263.0,129.0,,,,,,,0.06,0.0,0.02,0.08,1.78,1.96,277.0,173.0,250.0,122.0,273.0,131.0,407.0,137.0,0.0,0.0,11.74,Manchester Utd,2.0,25-26,2025-08-26 16:48:59.320877
530,Benjamin Sesko,True,True,,,485711.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,1.0,1.0,Benjamin,1.0,681.0,False,,,75.0,485711.jpg,1.0,False,Sesko,8.3,False,,a,14.0,1.0,2.0,151097.0,36327.0,216666.0,113060.0,0.1,0.3,Šeško,195.0,2025-08-09,2003-05-31,False,p485711,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,22.8,14.0,3.7,0.0,2.0,0.0,2.0,0.0,0.11,0.10,0.21,1.07,328.0,32.0,89.0,9.0,120.0,27.0,197.0,22.0,,,,,,,0.16,0.0,0.15,0.31,1.55,1.45,27.0,11.0,274.0,31.0,326.0,34.0,51.0,10.0,0.0,0.0,2.9,Manchester Utd,2.0,25-26,2025-08-26 16:48:59.320877
531,Nick Pope,True,True,,,98747.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,6.0,4.0,Nick,6.5,469.0,False,,,50.0,98747.jpg,6.5,False,Pope,4.6,False,,a,15.0,4.0,13.0,96554.0,53623.0,42652.0,15873.0,1.3,2.6,Pope,241.0,2022-06-23,1992-04-19,False,p98747,180.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,39.0,37.0,0.0,0.0,3.7,2.0,20.0,0.0,0.0,2.0,0.00,0.00,0.00,0.90,83.0,9.0,599.0,72.0,571.0,70.0,192.0,12.0,,,,,,,0.0,2.0,0.0,0.0,0.45,1.5,228.0,8.0,21.0,4.0,25.0,5.0,82.0,11.0,1.0,0.5,0.0,Newcastle Utd,2.0,25-26,2025-08-26 16:48:59.320877
532,Fabian Schär,True,True,25.0,,119471.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4,4.0,1.0,Fabian,4.5,474.0,False,Head injury - 25% chance of playing,2025-08-25T23:00:08.159533Z,55.0,119471.jpg,4.5,False,Schär,2.9,False,,d,15.0,4.0,9.0,60669.0,31546.0,49677.0,31932.0,0.8,1.6,Schär,207.0,2018-07-26,1991-12-20,False,p119471,170.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,29.0,2.2,10.0,4.2,15.0,8.0,4.0,19.0,2.0,0.04,0.03,0.07,0.53,121.0,55.0,248.0,79.0,148.0,31.0,174.0,59.0,,,2.0,,4.0,,0.02,0.0,0.02,0.04,0.28,1.06,125.0,13.0,72.0,33.0,79.0,34.0,101.0,40.0,1.06,0.53,10.06,Newcastle Utd,2.0,25-26,2025-08-26 16:48:59.320877
533,Dan Burn,True,True,,,78916.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,5.0,2.0,Dan,5.5,476.0,False,,,50.0,78916.jpg,5.5,False,Burn,4.6,False,,a,15.0,4.0,11.0,110713.0,56270.0,41974.0,15715.0,1.1,2.2,Burn,241.0,2022-01-31,1992-05-09,False,p78916,180.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,39.0,15.5,14.0,6.9,21.0,7.0,2.0,23.0,2.0,0.01,0.08,0.09,0.90,78.0,33.0,120.0,34.0,117.0,18.0,98.0,25.0,,,,,,,0.0,0.0,0.04,0.04,0.45,1.5,223.0,33.0,46.0,17.0,52.0,19.0,81.0,32.0,1.0,0.5,11.5,Newcastle Utd,2.0,25-26,2025-08-26 16:48:59.320877
534,Tino Livramento,True,True,,,441191.0,0.0,0.0,0.0,0.0,0.0,2.0,7.5,6.0,4.0,Tino,6.5,477.0,False,,,50.0,441191.jpg,6.5,False,Livramento,5.4,False,,a,15.0,4.0,13.0,192629.0,129299.0,40773.0,14556.0,1.3,2.6,Livramento,241.0,2023-08-08,2002-11-12,False,p441191,180.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,42.8,40.7,8.0,9.1,4.0,8.0,2.0,6.0,2.0,0.00,0.23,0.23,0.90,62.0,21.0,42.0,5.0,166.0,43.0,63.0,10.0,,,,,,,0.0,0.0,0.12,0.12,0.45,1.5,294.0,49.0,23.0,7.0,27.0,8.0,75.0,29.0,1.0,0.5,3.0,Newcastle Utd,2.0,25-26,2025-08-26 16:48:59.320877
535,Kieran Trippier,True,True,,,77794.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,3.0,1.0,Kieran,3.5,478.0,False,,,50.0,77794.jpg,3.5,False,Trippier,2.5,False,,a,15.0,4.0,7.0,47140.0,24799.0,23695.0,9526.0,0.7,1.4,Trippier,241.0,2022-01-07,1990-09-19,False,p77794,165.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.8,34.1,0.0,4.3,4.0,8.0,0.0,4.0,2.0,0.00,0.14,0.14,0.53,227.0,86.0,52.0,9.0,567.0,209.0,169.0,55.0,1.0,,1.0,,,,0.0,0.0,0.08,0.08,0.29,1.09,222.0,32.0,98.0,46.0,105.0,47.0,109.0,43.0,1.09,0.55,2.18,Newcastle Utd,2.0,25-26,2025-08-26 16:48:59.320877
536,Anthony Gordon,True,True,0.0,100.0,232826.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-2.0,Anthony,0.5,485.0,False,Suspended until 28 Sep,2025-08-25T23:00:08.176199Z,75.0,232826.jpg,0.5,False,Gordon,2.1,False,,s,15.0,4.0,1.0,115534.0,77576.0,101224.0,70457.0,0.1,0.1,Gordon,241.0,2023-01-29,2001-02-24,False,p232826,137.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,5.4,24.2,86.0,11.3,0.0,7.0,0.0,7.0,2.0,1.03,0.05,1.08,0.27,266.0,126.0,85.0,58.0,2.0,1.0,35.0,24.0,3.0,,,,3.0,,0.68,0.0,0.03,0.71,0.18,1.97,25.0,15.0,338.0,171.0,339.0,172.0,120.0,36.0,1.31,0.66,4.6,Newcastle Utd,2.0,25-26,2025-08-26 16:48:59.320877
537,Anthony Elanga,True,True,,,449434.0,0.0,0.0,0.0,0.0,0.0,3.0,3.5,2.0,2.0,Anthony,2.5,486.0,False,,,70.0,449434.jpg,2.5,False,Elanga,7.5,False,,a,15.0,4.0,5.0,103070.0,80838.0,172295.0,41205.0,0.4,0.7,Elanga,206.0,2025-07-11,2002-04-27,False,p449434,167.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.2,44.6,37.0,9.6,1.0,3.0,0.0,4.0,2.0,0.57,0.12,0.69,0.87,190.0,80.0,32.0,28.0,40.0,21.0,55.0,39.0,,,,,,,0.31,0.0,0.06,0.37,0.47,1.62,39.0,25.0,155.0,72.0,161.0,77.0,56.0,19.0,1.08,0.54,2.16,Newcastle Utd,2.0,25-26,2025-08-26 16:48:59.320877
538,Harvey Barnes,True,True,,,201666.0,0.0,0.0,0.0,0.0,0.0,3.0,3.5,2.0,2.0,Harvey,2.5,487.0,False,,,65.0,201666.jpg,2.5,False,Barnes,0.6,False,,a,15.0,4.0,5.0,19423.0,14818.0,16264.0,5238.0,0.4,0.8,Barnes,241.0,2023-07-23,1997-12-09,False,p201666,164.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,72.6,27.0,11.7,1.0,5.0,0.0,6.0,2.0,0.23,0.69,0.92,0.53,179.0,73.0,9.0,8.0,51.0,30.0,30.0,20.0,,,,,,,0.13,0.0,0.38,0.51,0.29,1.1,49.0,34.0,151.0,68.0,158.0,74.0,221.0,72.0,1.1,0.55,3.29,Newcastle Utd,2.0,25-26,2025-08-26 16:48:59.320877
539,Bruno Guimarães Rodriguez Moura,True,True,,,208706.0,0.0,0.0,0.0,0.0,0.0,3.0,5.5,4.0,6.0,Bruno,4.5,488.0,False,,,65.0,208706.jpg,4.5,False,Guimarães Rodriguez Moura,1.8,False,,a,15.0,4.0,9.0,27434.0,22989.0,32229.0,7356.0,0.7,1.4,Bruno G.,30.0,2022-01-30,1997-11-16,False,p208706,180.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,44.6,30.9,19.0,9.4,1.0,13.0,5.0,19.0,2.0,0.17,0.12,0.29,0.90,57.0,27.0,57.0,44.0,93.0,60.0,58.0,41.0,,,,,,,0.08,0.0,0.06,0.14,0.45,1.5,52.0,36.0,74.0,27.0,81.0,32.0,140.0,44.0,1.0,0.5,9.5,Newcastle Utd,2.0,25-26,2025-08-26 16:48:59.320877
540,Joelinton Cássio Apolinário de Lira,True,True,50.0,,180974.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.5,2.0,Joelinton Cássio,2.0,490.0,False,Thigh injury - 50% chance of playing,2025-08-25T23:00:08.192388Z,60.0,180974.jpg,2.0,False,Apolinário de Lira,0.4,False,,d,15.0,4.0,4.0,5609.0,2571.0,14769.0,5639.0,0.3,0.7,Joelinton,30.0,2019-07-24,1996-08-14,False,p180974,157.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,11.0,4.6,13.0,2.9,4.0,8.0,4.0,16.0,2.0,0.03,0.02,0.05,0.50,216.0,97.0,210.0,126.0,123.0,77.0,235.0,116.0,,,,,,,0.02,0.0,0.01,0.03,0.29,1.15,88.0,58.0,180.0,89.0,192.0,96.0,269.0,86.0,1.15,0.57,9.17,Newcastle Utd,2.0,25-26,2025-08-26 16:48:59.320877
541,Sandro Tonali,True,True,50.0,,432422.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,2.0,2.0,Sandro,2.5,491.0,False,Shoulder injury - 50% chance of playing,2025-08-25T23:00:08.207841Z,55.0,432422.jpg,2.5,False,Tonali,1.6,False,,d,15.0,4.0,5.0,12959.0,5233.0,48241.0,19785.0,0.5,0.9,Tonali,106.0,2023-07-03,2000-05-08,False,p432422,155.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.2,30.5,8.0,5.3,4.0,8.0,2.0,14.0,2.0,0.09,0.19,0.28,0.53,194.0,82.0,58.0,45.0,169.0,97.0,143.0,75.0,4.0,,5.0,,,,0.05,0.0,0.11,0.16,0.31,1.16,154.0,96.0,143.0,60.0,151.0,67.0,147.0,48.0,1.16,0.58,8.13,Newcastle Utd,2.0,25-26,2025-08-26 16:48:59.320877
542,Lewis Miley,True,True,,,547719.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.5,1.0,Lewis,1.0,497.0,False,,,45.0,547719.jpg,1.0,False,Miley,2.3,False,,a,15.0,4.0,2.0,22340.0,6597.0,45858.0,17782.0,0.2,0.4,L.Miley,241.0,2023-02-01,2006-05-01,False,p547719,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.8,11.3,4.0,2.1,0.0,2.0,1.0,3.0,0.0,0.03,0.01,0.04,0.40,270.0,129.0,159.0,99.0,218.0,119.0,261.0,127.0,,,,,,,0.09,0.0,0.03,0.12,1.16,2.9,511.0,281.0,242.0,116.0,259.0,121.0,116.0,35.0,0.0,0.0,8.71,Newcastle Utd,2.0,25-26,2025-08-26 16:48:59.320877
