,name,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,gameweek,season,data_retrieved_datetime
92,Rayan Aït-Nouri,True,True,,,448514.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,4.5,9.0,Rayan,9.0,402.0,False,,,60.0,448514.jpg,9.0,False,Aït-Nouri,21.1,False,,a,13.0,43.0,9.0,52868.0,52868.0,15008.0,15008.0,1.5,1.5,Aït-Nouri,3.0,2025-06-09,2001-06-06,False,p448514,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,30.6,13.5,3.0,4.7,9.0,3.0,6.0,15.0,1.0,0.06,0.02,0.08,0.49,21.0,4.0,48.0,14.0,86.0,20.0,45.0,8.0,,,,,,,0.06,0.0,0.02,0.08,0.49,0.0,102.0,6.0,14.0,5.0,14.0,5.0,19.0,7.0,1.0,1.0,15.0,Manchester City,1.0,25-26,2025-08-17 10:49:52.276645
93,Abdukodir Khusanov,True,True,,,578153.0,0.0,0.0,0.0,0.0,0.0,2.0,3.8,3.8,1.0,Abdukodir,1.0,406.0,False,,,55.0,578153.jpg,1.0,False,Khusanov,0.4,False,,a,13.0,43.0,1.0,941.0,941.0,1817.0,1817.0,0.2,0.2,Khusanov,231.0,2025-01-20,2004-02-29,False,p578153,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.6,0.0,0.0,0.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08,132.0,53.0,621.0,224.0,618.0,223.0,165.0,57.0,,,,,,,0.0,0.0,0.0,0.0,0.9,0.0,211.0,31.0,157.0,50.0,157.0,50.0,273.0,101.0,0.0,0.0,11.25,Manchester City,1.0,25-26,2025-08-17 10:49:52.276645
94,Matheus Nunes,True,True,,,465351.0,0.0,0.0,0.0,0.0,0.0,2.0,3.8,3.8,1.0,Matheus,1.0,407.0,False,,,55.0,465351.jpg,1.0,False,Nunes,0.5,False,,a,13.0,43.0,1.0,705.0,705.0,1774.0,1774.0,0.2,0.2,Matheus N.,173.0,2023-09-01,1998-08-27,False,p465351,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.8,1.2,0.0,0.8,3.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.19,112.0,48.0,120.0,42.0,595.0,216.0,144.0,54.0,,,,,4.0,,0.0,0.0,0.0,0.0,0.71,0.0,181.0,24.0,153.0,49.0,153.0,49.0,243.0,91.0,0.0,0.0,15.0,Manchester City,1.0,25-26,2025-08-17 10:49:52.276645
95,Rúben dos Santos Gato Alves Dias,True,True,,,171314.0,0.0,0.0,0.0,0.0,0.0,2.0,3.8,3.8,6.0,Rúben,6.0,408.0,False,,,55.0,171314.jpg,6.0,False,dos Santos Gato Alves Dias,3.3,False,,a,13.0,43.0,6.0,11810.0,11810.0,4651.0,4651.0,1.1,1.1,Rúben,173.0,2020-09-29,1997-05-14,False,p171314,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.2,1.7,2.0,2.4,5.0,4.0,0.0,5.0,1.0,0.0,0.08,0.08,0.49,48.0,12.0,106.0,33.0,104.0,29.0,87.0,28.0,,,,,,,0.0,0.0,0.08,0.08,0.49,0.0,134.0,14.0,36.0,17.0,36.0,17.0,90.0,31.0,1.0,1.0,5.0,Manchester City,1.0,25-26,2025-08-17 10:49:52.276645
96,John Stones,True,True,,,97299.0,0.0,0.0,0.0,0.0,0.0,2.0,3.8,3.8,6.0,John,6.0,409.0,False,,,55.0,97299.jpg,6.0,False,Stones,0.7,False,,a,13.0,43.0,6.0,2852.0,2852.0,1170.0,1170.0,1.1,1.1,Stones,241.0,2016-08-09,1994-05-28,False,p97299,81.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,15.0,2.2,0.0,1.7,3.0,4.0,0.0,3.0,1.0,0.0,0.01,0.01,0.4,66.0,25.0,98.0,30.0,550.0,206.0,111.0,38.0,,,,,,,0.0,0.0,0.01,0.01,0.44,0.0,119.0,11.0,35.0,16.0,35.0,16.0,213.0,80.0,1.11,1.11,3.33,Manchester City,1.0,25-26,2025-08-17 10:49:52.276645
97,Rico Lewis,True,True,,,477064.0,0.0,0.0,0.0,0.0,1.0,2.0,3.1,3.1,11.0,Rico,11.0,410.0,True,,,50.0,477064.jpg,11.0,False,Lewis,1.0,False,,a,13.0,43.0,11.0,22048.0,22048.0,2275.0,2275.0,2.2,2.2,Lewis,241.0,2022-07-16,2004-11-21,False,p477064,65.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,29.0,13.0,8.0,5.0,5.0,1.0,1.0,6.0,1.0,0.0,0.53,0.53,0.29,26.0,6.0,49.0,15.0,53.0,9.0,35.0,5.0,,,,,,,0.0,0.0,0.73,0.73,0.4,0.0,314.0,56.0,5.0,2.0,5.0,2.0,172.0,64.0,1.38,1.38,8.31,Manchester City,1.0,25-26,2025-08-17 10:49:52.276645
98,Nico O'Reilly,True,True,,,472769.0,0.0,0.0,0.0,0.0,0.0,2.0,3.1,3.1,0.0,Nico,0.0,411.0,False,,,50.0,472769.jpg,0.0,False,O'Reilly,0.2,False,,a,13.0,43.0,0.0,363.0,363.0,688.0,688.0,0.0,0.0,O’Reilly,241.0,2022-12-16,2005-03-21,False,p472769,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,5.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.19,518.0,203.0,75.0,23.0,511.0,198.0,158.0,56.0,,,,,,,0.0,0.0,0.04,0.04,0.71,0.0,312.0,55.0,527.0,200.0,527.0,200.0,402.0,154.0,0.0,0.0,0.0,Manchester City,1.0,25-26,2025-08-17 10:49:52.276645
99,Omar Marmoush,True,True,,,438234.0,0.0,0.0,0.0,0.0,0.0,3.0,3.2,3.2,1.0,Omar,1.0,413.0,False,,,85.0,438234.jpg,1.0,False,Marmoush,11.0,False,,a,13.0,43.0,1.0,11615.0,11615.0,66009.0,66009.0,0.1,0.1,Marmoush,63.0,2025-01-23,1999-02-07,False,p438234,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8,6.0,0.7,0.0,1.0,0.0,1.0,0.0,0.14,0.0,0.14,0.19,684.0,304.0,136.0,75.0,69.0,40.0,151.0,70.0,2.0,,1.0,,2.0,,0.52,0.0,0.0,0.52,0.71,0.0,10.0,6.0,169.0,88.0,169.0,88.0,38.0,10.0,0.0,0.0,3.75,Manchester City,1.0,25-26,2025-08-17 10:49:52.276645
100,Bernardo Mota Veiga de Carvalho e Silva,True,True,,,165809.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,2.7,3.0,Bernardo,3.0,416.0,False,,,65.0,165809.jpg,3.0,False,Mota Veiga de Carvalho e Silva,0.8,False,,a,13.0,43.0,3.0,2019.0,2019.0,3072.0,3072.0,0.5,0.5,Bernardo,173.0,2017-07-01,1994-08-10,False,p165809,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,62.1,4.0,8.8,1.0,4.0,4.0,9.0,1.0,0.0,0.44,0.44,0.29,42.0,20.0,2.0,2.0,82.0,47.0,12.0,8.0,1.0,,,,,,0.0,0.0,0.61,0.61,0.4,0.0,50.0,34.0,71.0,38.0,71.0,38.0,199.0,66.0,1.38,1.38,12.46,Manchester City,1.0,25-26,2025-08-17 10:49:52.276645
101,Rayan Cherki,True,True,,,466052.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,2.7,6.0,Rayan,6.0,417.0,False,,,65.0,466052.jpg,6.0,False,Cherki,8.0,False,,a,13.0,43.0,6.0,19839.0,19839.0,28013.0,28013.0,0.9,0.9,Cherki,73.0,2025-06-10,2003-08-17,False,p466052,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,35.8,2.8,7.0,4.6,1.0,0.0,0.0,1.0,0.0,0.06,0.03,0.09,0.19,15.0,8.0,91.0,56.0,60.0,35.0,46.0,27.0,,,,,,,0.32,0.0,0.16,0.48,1.01,0.0,71.0,50.0,42.0,14.0,42.0,14.0,51.0,15.0,0.0,0.0,5.29,Manchester City,1.0,25-26,2025-08-17 10:49:52.276645
102,Jérémy Doku,True,True,,,248875.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,2.7,3.0,Jérémy,3.0,418.0,False,,,65.0,248875.jpg,3.0,False,Doku,1.2,False,,a,13.0,43.0,3.0,2874.0,2874.0,5542.0,5542.0,0.5,0.5,Doku,21.0,2023-08-24,2002-05-27,False,p248875,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.2,4.0,0.6,0.0,1.0,0.0,1.0,1.0,0.0,0.02,0.02,0.29,645.0,276.0,85.0,52.0,83.0,48.0,157.0,75.0,,,,,3.0,,0.0,0.0,0.03,0.03,0.4,0.0,61.0,42.0,74.0,41.0,74.0,41.0,164.0,56.0,1.38,1.38,1.38,Manchester City,1.0,25-26,2025-08-17 10:49:52.276645
103,Nico González Iglesias,True,True,,,465694.0,0.0,0.0,0.0,0.0,0.0,3.0,2.6,2.6,3.0,Nico,3.0,423.0,False,,,60.0,465694.jpg,3.0,False,González Iglesias,0.1,False,,a,13.0,43.0,3.0,408.0,408.0,424.0,424.0,0.5,0.5,N.Gonzalez,200.0,2025-02-03,2002-01-03,False,p465694,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.4,6.4,6.0,3.6,4.0,4.0,3.0,11.0,1.0,0.05,0.04,0.09,0.49,40.0,19.0,70.0,46.0,67.0,39.0,61.0,32.0,,,,,,,0.05,0.0,0.04,0.09,0.49,0.0,107.0,74.0,69.0,36.0,69.0,36.0,528.0,191.0,1.0,1.0,11.0,Manchester City,1.0,25-26,2025-08-17 10:49:52.276645
104,Oscar Bobb,True,True,,,477555.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,6.0,Oscar,6.0,424.0,False,,,55.0,477555.jpg,6.0,False,Bobb,0.2,False,,a,13.0,43.0,6.0,3943.0,3943.0,607.0,607.0,1.1,1.1,Bobb,161.0,2022-01-06,2003-07-12,False,p477555,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.6,25.3,10.0,6.0,0.0,4.0,0.0,4.0,1.0,0.0,0.07,0.07,0.49,37.0,16.0,21.0,17.0,49.0,30.0,25.0,17.0,,,,,,,0.0,0.0,0.07,0.07,0.49,0.0,185.0,119.0,38.0,10.0,38.0,10.0,423.0,138.0,1.0,1.0,4.0,Manchester City,1.0,25-26,2025-08-17 10:49:52.276645
105,Tijjani Reijnders,True,True,,,433036.0,0.0,0.0,0.0,0.0,1.0,3.0,2.5,2.5,10.0,Tijjani,10.0,427.0,True,,,55.0,433036.jpg,10.0,False,Reijnders,21.5,False,,a,13.0,43.0,10.0,237974.0,237974.0,9187.0,9187.0,1.8,1.8,Reijnders,152.0,2025-06-10,1998-07-29,False,p433036,90.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,53.0,22.7,30.0,10.6,1.0,1.0,1.0,3.0,1.0,0.12,0.21,0.33,0.49,5.0,2.0,25.0,18.0,16.0,8.0,9.0,5.0,,,,,,,0.12,0.0,0.21,0.33,0.49,0.0,168.0,109.0,8.0,3.0,8.0,3.0,18.0,6.0,1.0,1.0,3.0,Manchester City,1.0,25-26,2025-08-17 10:49:52.276645
106,Erling Haaland,True,True,,,223094.0,0.0,0.0,0.0,0.0,1.0,4.0,4.5,4.5,13.0,Erling,13.0,430.0,True,,,140.0,223094.jpg,13.0,False,Haaland,24.9,False,,a,13.0,43.0,13.0,52545.0,52545.0,9847.0,9847.0,0.9,0.9,Haaland,161.0,2022-07-01,2000-07-21,False,p223094,72.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.0,58.0,0.3,71.0,12.9,0.0,1.0,1.0,2.0,1.0,2.01,0.0,2.01,0.29,4.0,2.0,156.0,14.0,2.0,2.0,6.0,2.0,,,5.0,,1.0,,2.51,0.0,0.0,2.51,0.36,0.0,2.0,1.0,4.0,2.0,4.0,2.0,13.0,4.0,1.25,1.25,2.5,Manchester City,1.0,25-26,2025-08-17 10:49:52.276645
107,Nick Pope,True,True,,,98747.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,3.6,9.0,Nick,9.0,469.0,False,,,50.0,98747.jpg,9.0,False,Pope,3.7,False,,a,15.0,4.0,9.0,9260.0,9260.0,3513.0,3513.0,1.8,1.8,Pope,241.0,2022-06-23,1992-04-19,False,p98747,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,32.0,27.0,0.0,0.0,2.7,1.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,31.0,5.0,454.0,69.0,434.0,69.0,80.0,5.0,,,,,,,0.0,3.0,0.0,0.0,0.2,0.0,224.0,8.0,11.0,1.0,11.0,1.0,86.0,12.0,1.0,1.0,0.0,Newcastle Utd,1.0,25-26,2025-08-17 10:49:52.276645
108,Fabian Schär,True,True,,,119471.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8,3.8,8.0,Fabian,8.0,474.0,False,,,55.0,119471.jpg,8.0,False,Schär,2.7,False,,a,15.0,4.0,8.0,9007.0,9007.0,2256.0,2256.0,1.5,1.5,Schär,207.0,2018-07-26,1991-12-20,False,p119471,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.8,1.9,4.0,2.0,10.0,5.0,1.0,11.0,1.0,0.04,0.03,0.07,0.2,72.0,28.0,101.0,31.0,77.0,19.0,102.0,34.0,,,2.0,,4.0,,0.04,0.0,0.03,0.07,0.2,0.0,122.0,12.0,17.0,7.0,17.0,7.0,101.0,35.0,1.0,1.0,11.0,Newcastle Utd,1.0,25-26,2025-08-17 10:49:52.276645
109,Dan Burn,True,True,,,78916.0,0.0,0.0,0.0,0.0,0.0,2.0,2.1,3.1,9.0,Dan,9.0,476.0,False,,,50.0,78916.jpg,9.0,False,Burn,3.7,False,,a,15.0,4.0,9.0,12787.0,12787.0,3679.0,3679.0,1.8,1.8,Burn,241.0,2022-01-31,1992-05-09,False,p78916,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,18.6,1.2,2.0,2.2,10.0,5.0,1.0,11.0,1.0,0.0,0.01,0.01,0.2,54.0,15.0,119.0,41.0,96.0,28.0,93.0,29.0,,,,,,,0.0,0.0,0.01,0.01,0.2,0.0,218.0,33.0,10.0,3.0,10.0,3.0,83.0,29.0,1.0,1.0,11.0,Newcastle Utd,1.0,25-26,2025-08-17 10:49:52.276645
110,Tino Livramento,True,True,,,441191.0,0.0,0.0,0.0,0.0,1.0,2.0,2.1,3.1,9.0,Tino,9.0,477.0,True,,,50.0,441191.jpg,9.0,False,Livramento,3.7,False,,a,15.0,4.0,9.0,10936.0,10936.0,2703.0,2703.0,1.8,1.8,Livramento,241.0,2023-08-08,2002-11-12,False,p441191,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,18.0,25.4,4.0,4.7,3.0,5.0,2.0,5.0,1.0,0.0,0.03,0.03,0.2,57.0,18.0,20.0,4.0,76.0,18.0,43.0,7.0,,,,,,,0.0,0.0,0.03,0.03,0.2,0.0,298.0,52.0,13.0,4.0,13.0,4.0,82.0,28.0,1.0,1.0,5.0,Newcastle Utd,1.0,25-26,2025-08-17 10:49:52.276645
111,Kieran Trippier,True,True,,,77794.0,0.0,0.0,0.0,0.0,0.0,2.0,2.1,3.1,6.0,Kieran,6.0,478.0,False,,,50.0,77794.jpg,6.0,False,Trippier,2.1,False,,a,15.0,4.0,6.0,5806.0,5806.0,2056.0,2056.0,1.2,1.2,Trippier,241.0,2022-01-07,1990-09-19,False,p77794,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.8,22.5,0.0,3.2,4.0,4.0,0.0,4.0,1.0,0.0,0.06,0.06,0.2,96.0,42.0,27.0,6.0,428.0,178.0,65.0,19.0,1.0,,1.0,,,,0.0,0.0,0.06,0.06,0.2,0.0,217.0,32.0,31.0,14.0,31.0,14.0,121.0,42.0,1.0,1.0,4.0,Newcastle Utd,1.0,25-26,2025-08-17 10:49:52.276645
112,Anthony Gordon,True,True,100.0,100.0,232826.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,Anthony,3.0,485.0,False,,2025-08-10T23:30:07.072698Z,75.0,232826.jpg,3.0,False,Gordon,1.8,False,,a,15.0,4.0,3.0,6960.0,6960.0,5190.0,5190.0,0.4,0.4,Gordon,241.0,2023-01-29,2001-02-24,False,p232826,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.4,13.0,41.0,5.9,0.0,4.0,0.0,4.0,1.0,0.55,0.03,0.58,0.2,118.0,47.0,50.0,32.0,7.0,3.0,26.0,18.0,3.0,,,,3.0,,0.55,0.0,0.03,0.58,0.2,0.0,26.0,15.0,77.0,44.0,77.0,44.0,133.0,42.0,1.0,1.0,4.0,Newcastle Utd,1.0,25-26,2025-08-17 10:49:52.276645
113,Anthony Elanga,True,True,,,449434.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,2.8,3.0,Anthony,3.0,486.0,False,,,70.0,449434.jpg,3.0,False,Elanga,8.3,False,,a,15.0,4.0,3.0,6268.0,6268.0,24868.0,24868.0,0.4,0.4,Elanga,206.0,2025-07-11,2002-04-27,False,p449434,77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.6,29.8,27.0,6.5,0.0,3.0,0.0,3.0,1.0,0.57,0.06,0.63,0.17,103.0,38.0,14.0,13.0,18.0,10.0,23.0,16.0,,,,,,,0.67,0.0,0.07,0.74,0.2,0.0,41.0,27.0,76.0,43.0,76.0,43.0,50.0,14.0,1.17,1.17,3.51,Newcastle Utd,1.0,25-26,2025-08-17 10:49:52.276645
114,Harvey Barnes,True,True,,,201666.0,0.0,0.0,0.0,0.0,0.0,3.0,1.7,2.7,3.0,Harvey,3.0,487.0,False,,,65.0,201666.jpg,3.0,False,Barnes,0.6,False,,a,15.0,4.0,3.0,706.0,706.0,1695.0,1695.0,0.5,0.5,Barnes,241.0,2023-07-23,1997-12-09,False,p201666,89.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.8,56.8,25.0,9.5,1.0,3.0,0.0,4.0,1.0,0.23,0.33,0.56,0.2,79.0,30.0,4.0,4.0,22.0,11.0,11.0,7.0,,,,,,,0.23,0.0,0.33,0.56,0.2,0.0,51.0,35.0,72.0,39.0,72.0,39.0,234.0,77.0,1.01,1.01,4.04,Newcastle Utd,1.0,25-26,2025-08-17 10:49:52.276645
115,Bruno Guimarães Rodriguez Moura,True,True,,,208706.0,0.0,0.0,0.0,0.0,0.0,3.0,1.7,2.7,3.0,Bruno,3.0,488.0,False,,,65.0,208706.jpg,3.0,False,Guimarães Rodriguez Moura,1.7,False,,a,15.0,4.0,3.0,1567.0,1567.0,4522.0,4522.0,0.5,0.5,Bruno G.,30.0,2022-01-30,1997-11-16,False,p208706,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.6,22.6,2.0,3.2,1.0,5.0,2.0,8.0,1.0,0.0,0.1,0.1,0.2,106.0,40.0,26.0,19.0,111.0,63.0,66.0,35.0,,,,,,,0.0,0.0,0.1,0.1,0.2,0.0,54.0,37.0,73.0,40.0,73.0,40.0,139.0,46.0,1.0,1.0,8.0,Newcastle Utd,1.0,25-26,2025-08-17 10:49:52.276645
116,Jacob Murphy,True,True,,,114243.0,0.0,0.0,0.0,0.0,0.0,3.0,1.7,2.7,1.0,Jacob,1.0,489.0,False,,,65.0,114243.jpg,1.0,False,Murphy,2.3,False,,a,15.0,4.0,1.0,484.0,484.0,13698.0,13698.0,0.2,0.2,J.Murphy,241.0,2017-07-19,1995-02-24,False,p114243,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,1.3,4.0,0.6,0.0,2.0,0.0,2.0,0.0,0.0,0.01,0.01,0.03,156.0,72.0,116.0,68.0,81.0,46.0,156.0,74.0,,,,,,,0.0,0.0,0.08,0.08,0.22,0.0,47.0,31.0,165.0,86.0,165.0,86.0,110.0,36.0,0.0,0.0,15.0,Newcastle Utd,1.0,25-26,2025-08-17 10:49:52.276645
117,Joelinton Cássio Apolinário de Lira,True,True,,,180974.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6,2.6,2.0,Joelinton Cássio,2.0,490.0,False,,,60.0,180974.jpg,2.0,False,Apolinário de Lira,0.5,False,,a,15.0,4.0,2.0,1012.0,1012.0,1880.0,1880.0,0.3,0.3,Joelinton,30.0,2019-07-24,1996-08-14,False,p180974,82.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,4.4,4.2,6.0,1.5,2.0,5.0,2.0,9.0,1.0,0.0,0.02,0.02,0.17,126.0,53.0,79.0,49.0,66.0,38.0,124.0,60.0,,,,,,,0.0,0.0,0.02,0.02,0.19,0.0,88.0,60.0,103.0,58.0,103.0,58.0,249.0,80.0,1.1,1.1,9.88,Newcastle Utd,1.0,25-26,2025-08-17 10:49:52.276645
118,Sandro Tonali,True,True,,,432422.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,2.5,3.0,Sandro,3.0,491.0,False,,,55.0,432422.jpg,3.0,False,Tonali,1.9,False,,a,15.0,4.0,3.0,2225.0,2225.0,6479.0,6479.0,0.5,0.5,Tonali,106.0,2023-07-03,2000-05-08,False,p432422,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.8,29.2,0.0,4.3,2.0,5.0,2.0,9.0,1.0,0.0,0.18,0.18,0.2,73.0,29.0,15.0,14.0,586.0,240.0,50.0,28.0,4.0,,5.0,,,,0.0,0.0,0.18,0.18,0.2,0.0,166.0,107.0,64.0,32.0,64.0,32.0,131.0,40.0,1.0,1.0,9.0,Newcastle Utd,1.0,25-26,2025-08-17 10:49:52.276645
119,Lewis Miley,True,True,,,547719.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,1.5,1.0,Lewis,1.0,497.0,False,,,45.0,547719.jpg,1.0,False,Miley,2.7,False,,a,15.0,4.0,1.0,3365.0,3365.0,5227.0,5227.0,0.2,0.2,L.Miley,241.0,2023-02-01,2006-05-01,False,p547719,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6,11.0,2.0,1.6,0.0,1.0,0.0,1.0,0.0,0.0,0.01,0.01,0.03,142.0,65.0,61.0,39.0,95.0,52.0,117.0,55.0,,,,,,,0.0,0.0,0.13,0.13,0.39,0.0,510.0,276.0,132.0,65.0,132.0,65.0,103.0,35.0,0.0,0.0,12.86,Newcastle Utd,1.0,25-26,2025-08-17 10:49:52.276645
120,William Osula,True,True,,,538207.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2,2.2,1.0,William,1.0,500.0,False,,,55.0,538207.jpg,1.0,False,Osula,0.2,False,,a,15.0,4.0,1.0,824.0,824.0,1030.0,1030.0,0.2,0.2,Osula,58.0,2024-08-08,2003-08-04,False,p538207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,7.0,0.7,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.0,612.0,52.0,153.0,12.0,59.0,15.0,149.0,14.0,,,,,,,2.7,0.0,1.8,4.5,0.0,0.0,203.0,40.0,155.0,15.0,155.0,15.0,345.0,56.0,0.0,0.0,0.0,Newcastle Utd,1.0,25-26,2025-08-17 10:49:52.276645
121,Daniel Ballard,True,True,,,223827.0,0.0,0.0,0.0,0.0,1.0,2.0,1.9,1.4,17.0,Daniel,17.0,531.0,True,,,45.0,223827.jpg,17.0,False,Ballard,1.0,False,,a,17.0,56.0,17.0,58063.0,58063.0,1251.0,1251.0,3.8,3.8,Ballard,242.0,2022-07-01,1999-09-22,False,p223827,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,70.4,0.5,64.0,13.5,12.0,4.0,1.0,13.0,1.0,0.19,0.01,0.2,0.61,2.0,1.0,145.0,56.0,3.0,1.0,2.0,1.0,,,,,,,0.19,0.0,0.01,0.2,0.61,0.0,412.0,102.0,1.0,1.0,1.0,1.0,174.0,65.0,1.0,1.0,13.0,Sunderland,1.0,25-26,2025-08-17 10:49:52.276645
122,Trai Hume,True,True,,,487676.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9,1.4,6.0,Trai,6.0,532.0,False,,,45.0,487676.jpg,6.0,False,Hume,0.2,False,,a,17.0,56.0,6.0,1219.0,1219.0,282.0,282.0,1.3,1.3,Hume,242.0,2022-01-04,2002-03-18,False,p487676,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,15.8,2.0,3.3,4.0,3.0,2.0,6.0,1.0,0.0,0.09,0.09,0.61,65.0,24.0,36.0,11.0,93.0,26.0,63.0,18.0,,,,,,,0.0,0.0,0.09,0.09,0.61,0.0,462.0,128.0,29.0,12.0,29.0,12.0,362.0,130.0,1.0,1.0,6.0,Sunderland,1.0,25-26,2025-08-17 10:49:52.276645
