id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,assists_week5,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,goals_week5,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xA_week5,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xG_week5,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints_next10,yellow_cards,gameweek 15 prediction
394,,,0,,,,,,0,,,,,,0,0.0,0.0,,0,,,,,,175353,,,0,0,0,0,0.0,473,188,,,0,3,0.0,0.0,0,Ayotomiwa,0.0,,,,,,5,2.211383104324341,2.9976706504821777,2.122380495071411,2.954211711883545,2.122380495071411,,,,,2.9976706504821777,2.878050804138184,1.897753357887268,2.088029623031616,0,0,,,,,,0.0,485,185,False,0.0,478,181,0,Joined Reading on a season-long loan - Expected back 01 Jul,2021-08-13T09:00:11.852434Z,45,0,0,,0,,175353.jpg,0.0,0,0,Dele-Bashiru,0.0,False,,u,18,57,Watford,0.0,440,174,0,0,0,2452,61,,,,,0.0,5.371042595969307,0.0,Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.16969168186188,0,1.900160789489746
395,,,0,,,,,,0,,,,,,0,,,,0,,,,,,176296,,,0,0,-1,1,0.0,543,68,,,0,4,0.0,0.0,0,Ashley,0.0,,,,,,5,2.3224246501922607,3.1087124347686768,2.1876251697540283,3.13074278831482,2.1876251697540283,,,,,3.1087124347686768,3.0047969818115234,1.897753357887268,2.1261584758758545,0,0,,,,,,0.0,551,68,False,0.0,546,65,0,,,49,0,0,,0,,176296.jpg,0.0,0,0,Fletcher,0.3,False,,a,18,57,Watford,0.0,523,63,0,13454,777,16964,1301,,,,,0.0,5.096880051554464,0.0,Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.97471225261688,0,1.900160789489746
396,3.1802543442721007,1.5901271721360504,0,,,0.0,0.0,,0,,,0.0,0.0,,25,,,2.1802543442721007,0,,,0.0,0.0,0.0,208973,,,0,0,-1,1,0.3,351,125,,,0,2,0.2,0.2,0,Francisco,0.2,1.5838098859544238,1.5838098859544238,1.5838098859544238,1.5838098859544238,2.0,5,2.2264726161956787,3.027649164199829,1.9544841051101685,3.026383399963379,1.9544841051101685,,,,,3.027649164199829,2.461705446243286,1.7302190065383911,1.810418009757996,3,0,,,0.0,0.0,,3.4,310,109,False,33.4,248,98,180,,,44,1,0,,0,,208973.jpg,0.5,0,0,Sierralta,0.1,False,,a,18,57,Watford,0.0,398,157,1,1955,22,8609,375,0.3613925391218296,0.35995679226236904,0.35995679226236904,0.7580633853873051,0.0,5.216384421695362,0.2,Sierralta,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.8999999999999999,2.0,1.0,0.0,,,0.0,0.0,,,,,3.626278638962397,-0.4586588670535492,,22.952091455459595,0,1.7326264381408691
397,,,0,,,,,,0,,,,,,0,0.0,0.0,,0,,,,,,216058,,,0,0,0,0,0.0,486,195,,,0,3,0.0,0.0,0,Domingos,0.0,,,,,,5,2.211383104324341,2.9976706504821777,2.122380495071411,2.954211711883545,2.122380495071411,,,,,2.9976706504821777,2.878050804138184,1.897753357887268,2.088029623031616,0,0,,,,,,0.0,498,192,False,0.0,491,188,0,Joined Fulham on a season-long loan - Expected back 01 Jul,2021-09-01T07:00:14.049212Z,45,0,0,,0,,216058.jpg,0.0,0,0,Quina,0.1,False,,u,18,57,Watford,0.0,456,182,0,1011,0,4787,250,,,,,0.0,5.371042595969307,0.0,Quina,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.16969168186188,0,1.900160789489746
398,,,0,,,,,,0,,,,,,0,0.0,0.0,,0,,,,,,220166,,,0,0,0,0,0.0,396,146,,,0,2,0.0,0.0,0,Marc,0.0,,,,,,5,2.4827685356140137,3.606457948684693,2.2561697959899902,3.628488302230835,2.2561697959899902,,,,,3.606457948684693,3.124889612197876,1.8447887897491453,2.073194026947021,0,0,,,,,,0.0,418,148,False,0.0,409,146,0,Left the club by mutual consent,2021-08-31T22:30:15.691112Z,40,0,0,,0,,220166.jpg,0.0,0,0,Navarro,0.4,False,,u,18,57,Watford,0.0,345,118,0,4081,0,31144,1745,,,,,0.0,6.68164524435997,0.0,Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.72658097743988,0,1.8471962213516235
399,26.162658965170063,5.2325317930340125,0,0.0,0.0,0.0,0.0,0.0,5,2.0,0.0,0.0,0.0,3.0,89,,,1.362658965170063,0,0.0,0.0,0.0,0.0,0.0,232185,,,1,-1,1,-1,118.1,27,17,,,1,3,5.2,5.2,15,Ismaila,5.2,5.253157125599033,5.253157125599033,5.253157125599033,5.253157125599033,5.0,5,3.95674991607666,4.552165508270264,3.718562602996826,4.480055332183838,3.718562602996826,,,,,4.5813069343566895,4.417717933654785,3.4583842754364014,3.5026156902313232,8,3,1.0,0.0,0.0,0.0,2.0,52.1,6,5,False,157.8,9,5,450,,,61,0,0,3.0,0,,232185.jpg,6.0,0,0,Sarr,7.7,False,,a,18,57,Watford,244.0,5,3,30,659680,181210,349033,9285,0.8577920972186907,0.8611732992785301,0.8611732992785301,2.118590196453793,0.9,6.496699208118877,4.9,Sarr,0.6,1.7999999999999998,0.2,0.0999999999999999,0.2,0.0999999999999999,0.0,1.6,2.2,0.44000000000000006,1.1,1.5,0.8999999999999999,2.0,1.0,8.0,0.1,0.0,0.3,0.0,1.2000000000000002,11.367879441171445,5.43287108369808,2.5231301601484297,4.506569659740599,2.4353352832366126,11.367879441171445,39.62986516952515,0,3.243744373321533
400,6.270381516408151,2.0901271721360506,0,,,0.0,0.0,0.0,0,,,0.0,0.0,0.0,20,,,3.270381516408152,0,,,0.0,0.0,0.0,232391,,,0,0,-1,1,3.8,284,94,,,0,2,0.8,0.8,1,Jeremy,0.8,1.1804470443154835,1.1804470443154835,1.1804470443154835,1.1804470443154835,3.0,5,2.414715528488159,3.262930631637573,2.1037416458129883,3.261665105819702,2.1037416458129883,,,,,3.262930631637573,2.737957239151001,1.7432217597961426,1.9119865894317627,2,0,,,0.0,0.0,0.0,4.1,299,106,False,34.4,246,97,160,,,44,0,0,,0,,232391.jpg,1.0,0,0,Ngakia,0.1,False,,a,18,57,Watford,3.0,295,94,3,696,46,2369,125,0.47502890275819326,0.2682834191626099,0.2682834191626099,0.9964290326987033,0.2,5.579209110953591,0.7,Ngakia,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.8999999999999999,2.0,1.0,0.0,,,0.0,0.0,0.0,1.0,,,1.0,1.5413411329464508,1.0,24.5485200881958,0,1.7456293106079102
401,,,0,,,,,,0,,,,,,0,0.0,0.0,,0,,,,,,241289,,,0,0,0,0,0.0,503,193,,,0,2,0.0,0.0,0,Ben,0.0,,,,,,5,2.4827685356140137,3.606457948684693,2.2561697959899902,3.628488302230835,2.2561697959899902,,,,,3.606457948684693,3.124889612197876,1.8447887897491453,2.073194026947021,0,0,,,,,,0.0,514,193,False,0.0,509,193,0,Transferred to  Stoke City,2021-06-25T10:10:54.512279Z,45,0,0,,0,,241289.jpg,0.0,0,0,Wilmot,0.0,False,,u,18,57,Watford,0.0,473,183,0,0,0,24,1,,,,,0.0,5.939240217208862,0.0,Wilmot,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.72658097743988,0,1.8471962213516235
402,,,0,,,,,,0,,,,,,0,0.0,0.0,,0,,,,,,244890,,,0,0,0,0,0.0,506,202,,,0,3,0.0,0.0,0,Joseph,0.0,,,,,,5,2.211383104324341,2.9976706504821777,2.122380495071411,2.954211711883545,2.122380495071411,,,,,2.9976706504821777,2.878050804138184,1.897753357887268,2.088029623031616,0,0,,,,,,0.0,517,199,False,0.0,512,197,0,Season long loan to Ross County,2021-08-18T06:54:33.688899Z,45,0,0,,0,,244890.jpg,0.0,0,0,Hungbo,0.0,False,,u,18,57,Watford,0.0,477,189,0,113,0,2123,53,,,,,0.0,5.371042595969307,0.0,Hungbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.16969168186188,0,1.900160789489746
403,1.2725317930340123,1.2725317930340123,0,,0.0,,,,0,,0.0,,,,5,,,0.2725317930340126,0,,0.0,0.0,0.0,0.0,471471,,,-1,1,-2,2,11.3,258,141,,,0,3,0.2,0.2,0,Imrân,0.2,1.0,1.0,1.0,1.0,1.0,5,1.6178913116455078,2.2938389778137207,1.4794975519180298,2.250379800796509,1.4794975519180298,,,,,2.2938389778137207,2.1248276233673096,1.3762544393539429,1.3978447914123535,2,0,,0.0,,,,2.1,337,152,False,7.8,327,140,45,,,53,0,0,,0,,471471.jpg,1.0,0,0,Louza,0.0,False,,a,18,57,Watford,2.0,310,162,1,243,24,1797,90,0.2401003383083042,0.18867924528301888,0.18867924528301888,0.552752488927494,0.0,3.338213754150103,0.2,Louza,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,1.5,0.8999999999999999,2.0,1.0,0.0,,0.0,,,,,,1.0,,,,17.692532896995544,0,1.378661870956421
404,,,0,,,,,,0,,,,,,0,0.0,0.0,,0,,,,,,475168,,,0,0,-1,1,0.0,579,77,,,0,4,0.0,0.0,0,João Pedro,0.0,,,,,,5,2.3224246501922607,3.1087124347686768,2.1876251697540283,3.13074278831482,2.1876251697540283,,,,,3.1087124347686768,3.0047969818115234,1.897753357887268,2.1261584758758545,0,0,,,,,,0.0,584,78,False,0.0,583,77,0,Lack of match fitness - Unknown return date,2021-08-12T12:00:09.007012Z,54,0,0,2.0,0,,475168.jpg,0.0,0,0,Junqueira de Jesus,0.1,False,,i,18,57,Watford,0.0,572,75,0,1817,77,12310,387,,,,,0.0,4.62494671344757,0.0,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.97471225261688,0,1.900160789489746
405,,,0,,,,,,0,,,,,,0,,,,0,,,,,,493934,,,0,0,0,0,0.0,525,214,,,0,3,0.0,0.0,0,Kwadwo,0.0,,,,,,5,2.211383104324341,2.9976706504821777,2.122380495071411,2.954211711883545,2.122380495071411,,,,,2.9976706504821777,2.878050804138184,1.897753357887268,2.088029623031616,0,0,,,,,,0.0,536,211,False,0.0,531,209,0,,,45,0,0,,0,,493934.jpg,0.0,0,0,Baah,0.1,False,,a,18,57,Watford,0.0,500,204,0,3275,303,4424,388,,,,,0.0,5.371042595969307,0.0,Baah,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.16969168186188,0,1.900160789489746
450,17.070999999999998,3.4142,1,1.0,0.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,75,100.0,100.0,0.0,1,1.0,0.0,0.0,0.0,0.0,230251,,,0,0,2,-2,58.9,96,17,1.0,,1,4,2.5,2.5,6,Emmanuel,2.5,3.4142,3.4142,3.4142,3.4142,5.0,5,3.299619674682617,4.305620193481445,3.1630868911743164,4.23351001739502,3.1630868911743164,,,,,4.334761619567871,4.172994613647461,3.1038641929626465,3.1038641929626465,6,2,1.0,0.0,0.0,0.0,1.0,34.5,28,9,False,110.8,48,9,407,,2021-08-14T18:30:10.328920Z,52,0,0,,0,,230251.jpg,4.4,0,0,Dennis,11.5,False,,a,18,57,Watford,175.0,21,8,22,1272488,68839,518822,25835,0.6565769230769231,0.6565769230769231,0.6565769230769231,1.4972257447590296,0.5,6.905410656562218,4.2,Dennis,0.3,0.8999999999999999,0.1,0.1999999999999999,0.0,0.0,0.0,1.1,1.4000000000000001,0.28,1.1,1.5,0.8999999999999999,2.0,1.0,4.4,0.8,0.0999999999999999,0.0,0.0999999999999999,0.1,2.4000000000000004,9.271,3.0,1.0,1.4,2.4000000000000004,35.908135414123535,2,3.0277271270751958
454,,,0,,,,,,0,,,,,,0,0.0,0.0,,0,,,,,,467311,,,0,0,0,0,0.0,414,157,,,0,2,0.0,0.0,0,Matthew,0.0,,,,,,5,2.4827685356140137,3.606457948684693,2.2561697959899902,3.628488302230835,2.2561697959899902,,,,,3.606457948684693,3.124889612197876,1.8447887897491453,2.073194026947021,0,0,,,,,,0.0,436,159,False,0.0,427,157,0,Joined Cheltenham Town on a season-long loan - Expected back 01 Jul,2021-08-30T13:00:10.587558Z,40,0,0,,0,,467311.jpg,0.0,0,0,Pollock,0.5,False,,u,18,57,Watford,0.0,365,131,0,6812,0,32459,1807,,,,,0.0,6.68164524435997,0.0,Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.72658097743988,0,1.8471962213516235
467,7.6626589651700625,1.5325317930340123,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49,,,1.362658965170063,0,0.0,0.0,0.0,0.0,0.0,227560,,,0,0,0,0,31.2,165,98,,,0,3,1.2,1.2,1,Oghenekaro Peter,1.2,1.4795812373647443,1.4795812373647443,1.4795812373647443,1.4795812373647443,5.0,5,2.474820852279663,2.8979732990264893,2.3800344467163086,2.831218242645264,2.3800344467163086,,,,,2.8979732990264893,2.781866788864136,2.1471729278564453,2.2778091430664062,6,0,0.0,0.0,0.0,0.0,0.0,8.7,231,108,False,45.2,212,83,354,,,45,0,0,,0,,227560.jpg,1.2,0,0,Etebo,0.3,False,,a,18,57,Watford,10.0,241,129,6,22735,1061,16251,1441,0.34056262067422494,0.32879583052549877,0.32879583052549877,0.7224424154922191,0.3,5.579134888119167,1.3,Etebo,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.02,1.1,1.5,0.8999999999999999,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3328710836980795,2.22313016014843,1.7065696597405993,1.1353352832366128,1.0,25.10610699653625,3,2.037203550338745
468,14.342,3.5855,2,,0.0,0.0,0.0,2.0,2,,0.0,0.0,0.0,2.0,45,100.0,100.0,0.0,0,,0.0,0.0,0.0,0.0,78007,,,0,0,0,0,86.8,53,7,,,1,4,3.5,3.5,10,Joshua,3.5,3.5855,3.5855,3.5855,3.5855,4.0,5,3.420506477355957,3.8280513286590576,3.144576072692871,3.8200347423553462,3.144576072692871,,,,,3.8571927547454834,3.678164005279541,3.0153703689575195,3.0153703689575195,2,0,,0.0,0.0,0.0,0.0,19.2,96,22,False,41.0,227,27,231,,2021-08-12T12:00:09.067582Z,55,0,0,,0,,78007.jpg,3.5,0,0,King,0.5,False,,a,18,57,Watford,64.0,90,27,14,35899,10858,25197,1875,0.6519090909090909,0.6519090909090909,0.6519090909090909,1.5288623369860823,0.6,6.164544062180952,2.5,King,0.8,2.4000000000000004,,0.3,0.1,0.0,0.4,0.6,1.4,0.35,,1.5,0.8999999999999999,2.0,1.0,2.4,,0.0,0.0,0.1,0.5,8.742,,1.9,2.3000000000000003,1.4,8.742,33.90499234199524,0,2.9811501502990723
469,,,0,,,,,,0,,,,,,0,0.0,0.0,,0,,,,,,243569,,,0,0,0,0,0.0,505,60,,,0,4,0.0,0.0,0,Adedapo,0.0,,,,,,5,2.3224246501922607,3.1087124347686768,2.1876251697540283,3.13074278831482,2.1876251697540283,,,,,3.1087124347686768,3.0047969818115234,1.897753357887268,2.1261584758758545,0,0,,,,,,0.0,516,61,False,0.0,511,58,0,Season long loan to AFC Wimbledon,2021-08-10T08:33:41.561267Z,45,0,0,,0,,243569.jpg,0.0,0,0,Awokoya-Mebude,0.1,False,,u,18,57,Watford,0.0,475,55,0,0,0,9957,360,,,,,0.0,5.549936056137084,0.0,Mebude,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.97471225261688,0,1.900160789489746
472,5.4,1.35,0,0.0,0.0,0.0,0.0,,1,1.0,0.0,0.0,0.0,,38,,,0.0,0,0.0,0.0,0.0,0.0,0.0,244716,,,0,0,0,0,3.8,285,39,,,0,4,0.8,0.8,0,Juan Camilo,0.8,1.35,1.35,1.35,1.35,4.0,5,2.280889749526977,2.807006359100342,2.140305757522583,2.805740594863892,2.140305757522583,,,,,2.807006359100342,2.6651577949523926,1.8421999216079712,2.010964870452881,4,1,1.0,0.0,0.0,0.0,,8.6,233,34,False,43.0,219,25,131,,,50,0,0,,0,,244716.jpg,2.2,0,0,Hernández Suárez,2.2,False,,a,18,57,Watford,39.0,142,37,9,257231,5613,164095,14879,0.27,0.27,0.27,0.6037383539249432,0.2,4.668836927413941,1.8,Cucho,0.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.1,0.025,1.1,1.5,0.8999999999999999,2.0,1.0,0.4,0.1,0.0,0.0,0.0,,,2.4,1.0,1.0,1.0,,23.344184637069706,0,1.8446074724197388
495,10.89012717213605,2.7225317930340127,0,,,0.0,0.0,0.0,0,,,0.0,0.0,0.0,16,100.0,100.0,1.0901271721360504,1,1.0,0.0,0.0,0.0,0.0,69143,,,0,0,0,0,15.8,224,123,,,0,3,1.5,1.5,2,Juraj,1.5,2.760663866961684,2.760663866961684,2.760663866961684,2.760663866961684,4.0,5,1.971392273902893,2.634250402450561,1.8766052722930908,2.567495346069336,1.8766052722930908,,,,,2.634250402450561,2.4281392097473145,1.7464171648025513,1.8770536184310915,4,0,,,0.0,0.0,0.0,7.5,249,115,False,38.2,233,95,338,,2021-08-19T12:00:16.116482Z,55,0,0,,0,,69143.jpg,2.0,0,0,Kucka,0.0,False,,a,18,57,Watford,21.0,191,106,8,981,113,2319,133,0.4950057805516387,0.5019388849021243,0.5019388849021243,1.160891457151552,0.3,3.8667554421858346,1.5,Kucka,0.1,0.3,,,0.0,0.0,0.1,0.5,0.6,0.15,1.1,1.5,0.8999999999999999,2.0,1.0,2.5,,,0.1999999999999999,0.0,0.2,3.6678794411714426,,,3.406569659740599,2.135335283236613,3.6678794411714426,21.26715493202209,1,1.654945969581604
557,,,0,,,,,,0,,,,,,0,100.0,100.0,,0,,,,,,130036,,,0,0,0,0,0.0,559,227,,,0,3,0.0,0.0,0,Ozan,0.0,,,,,,5,2.211383104324341,2.9976706504821777,2.122380495071411,2.954211711883545,2.122380495071411,,,,,2.9976706504821777,2.878050804138184,1.897753357887268,2.088029623031616,0,0,,,,,,0.0,564,225,False,0.0,559,223,0,,2021-08-27T11:30:11.583350Z,50,0,0,,0,,130036.jpg,0.0,0,0,Tufan,0.0,False,,a,18,57,Watford,0.0,543,221,0,900,39,550,73,,,,,0.0,4.833938336372376,0.0,Tufan,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.16969168186188,0,1.900160789489746
574,,,0,,,,,,0,,,,,,0,,,,0,,,,,,19838,,,0,0,0,0,0.0,377,9,,,0,1,0.0,0.0,0,Robert,0.0,,,,,,5,3.1713500022888184,3.8617095947265625,2.577080249786377,3.863097906112671,2.577080249786377,,,,,3.8617095947265625,3.558457136154175,2.58227801322937,2.8631134033203125,0,0,,,,,,0.0,401,31,False,0.0,392,31,0,,,40,0,0,,0,,19838.jpg,0.0,0,0,Elliot,0.8,False,,a,18,57,Watford,0.0,326,6,0,58257,2139,12579,2113,,,,,0.0,7.875140309333801,0.0,Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.500561237335205,0,2.5846850872039795
128,2.331484334792318,2.331484334792318,0,,,,,0.0,0,,,,,0.0,16,100.0,100.0,1.3314843347923182,0,,,,,0.0,103192,,,0,0,-1,1,0.2,363,129,,,0,2,0.7,0.2,1,Kurt,0.2,1.6611955528863462,1.6611955528863462,1.6611955528863462,1.6611955528863462,1.0,5,2.74661922454834,2.10856556892395,2.296442031860352,2.11097264289856,2.829343318939209,,,,,2.5925796031951904,2.414980411529541,2.1921632289886475,3.2111518383026123,2,0,,,,,0.0,3.1,313,112,False,30.4,257,101,90,,2021-08-27T14:00:14.022296Z,54,0,0,,0,,103192.jpg,1.0,0,0,Zouma,1.0,False,,a,19,21,West Ham,0.0,562,205,1,31198,7478,72010,2516,0.4317563582948737,0.3076288060900641,0.3076288060900641,1.003311111177125,0.0,4.592110889929312,0.2,Zouma,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,1.7999999999999998,0.0,,,,,0.0,1.6611955528863462,,,,,1.6611955528863462,24.79739880561829,0,2.2945809364318848
406,4.18574216739616,2.09287108369808,0,,0.0,,,0.0,0,,0.0,,,0.0,-3,,,0.6657421673961591,0,,0.0,0.0,0.0,0.0,18073,4.0,,0,0,0,0,0.0,447,183,,,0,3,0.5,0.0,-1,Mark,0.0,2.0,2.0,2.0,2.0,2.0,5,1.814445734024048,1.709578037261963,1.7171274423599243,1.711985468864441,1.8316807746887207,,,,,2.907658100128174,1.7729099988937378,1.6305900812149048,2.384263038635254,0,0,,0.0,,,0.0,2.1,333,150,False,3.6,351,157,3,,,45,0,1,1.0,0,,18073.jpg,0.0,0,0,Noble,0.6,False,,a,19,21,West Ham,17.0,205,114,0,25136,1835,33991,2543,0.4650824630440178,0.4444444444444444,0.4444444444444444,0.9865888902881006,0.0,4.255349159240722,0.0,Noble,0.0,0.0,,0.0,,,0.0,0.8,0.8,0.4,,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,3.52,,0.0,,,0.8,3.0,,1.0,,,3.0,19.14907121658325,0,1.668832540512085
407,,,0,,,,,,0,,,,,,0,,,,0,,,,,,32259,,,0,0,0,0,0.0,451,36,,,0,1,0.5,0.0,0,Darren,0.0,,,,,,5,3.351708173751831,2.8937737941741943,2.992461919784546,2.9558210372924805,3.458007335662842,,,,,3.513144969940185,3.250531911849976,3.178007841110229,3.742622613906861,0,0,,,,,,0.0,469,55,False,0.0,461,55,0,,,45,0,0,,0,,32259.jpg,0.0,0,0,Randolph,0.2,False,,a,19,21,West Ham,0.0,412,33,0,1371,123,4705,311,,,,,0.0,7.161789841122097,0.0,Randolph,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.22805428504944,0,2.891974687576294
408,15.65742167396159,3.131484334792318,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,71,,,6.657421673961591,1,0.0,0.0,0.0,1.0,0.0,37096,,,0,0,0,0,0.0,551,58,,,0,1,3.5,3.0,3,Lukasz,3.0,3.2457112673512363,3.2457112673512363,3.2457112673512363,3.2457112673512363,5.0,5,4.30233907699585,4.030445575714111,4.070279598236084,4.0139360427856445,4.161313056945801,,,,,4.4497246742248535,4.170690059661865,3.949519395828247,4.417382717132568,7,0,0.0,0.0,0.0,0.0,0.0,9.5,212,13,False,94.4,73,13,450,,,50,0,0,,0,,37096.jpg,2.6,0,11,Fabianski,2.0,False,,a,19,21,West Ham,0.0,534,56,13,46948,9220,63977,3581,0.6262968669584635,0.6491422534702472,0.6491422534702472,1.4004423686142664,0.6,8.319012594223022,2.6,Fabianski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.661195552886346,1.9863878557664256,3.797315856468886,2.9863412151656386,3.797315856468886,3.661195552886346,41.59506297111511,0,4.029432773590088
409,16.65742167396159,3.331484334792318,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,3.0,0.0,90,100.0,100.0,6.657421673961591,1,0.0,0.0,0.0,1.0,0.0,40669,,,0,0,0,0,2.7,299,99,,,0,2,3.7,3.2,1,Angelo,3.2,3.4457112673512365,3.4457112673512365,3.4457112673512365,3.4457112673512365,5.0,5,3.903611421585083,3.1092875003814697,3.5066044330596924,3.092777967453003,3.903611421585083,,,,,3.901298761367798,3.5882439613342285,3.236064910888672,4.159680366516113,7,0,0.0,0.0,0.0,0.0,0.0,7.6,246,81,False,69.0,141,56,450,,2021-08-10T08:00:10.277396Z,50,0,0,,0,,40669.jpg,2.8,0,0,Ogbonna,0.2,False,,a,19,21,West Ham,4.0,287,91,14,10800,1724,7860,849,0.6662968669584636,0.6891422534702473,0.6891422534702473,1.4898850877142582,0.6,7.173387622833252,2.8,Ogbonna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.6611955528863462,1.9863878557664256,3.797315856468886,2.9863412151656386,6.797315856468886,1.6611955528863462,35.86693811416626,0,3.465757369995117
410,,,0,,,,,,0,,,,,,0,,,,0,,,,,,48717,,,0,0,0,0,0.0,381,139,,,0,2,0.5,0.0,0,Winston,0.0,,,,,,5,2.931591510772705,2.156284809112549,2.67155122756958,2.218332290649414,2.954675674438477,,,,,3.0795774459838867,2.681057929992676,2.3880887031555176,3.5080130100250244,0,0,,,,,,0.0,404,141,False,0.0,395,139,0,,,40,0,0,,0,,48717.jpg,0.0,0,0,Reid,1.6,False,,a,19,21,West Ham,0.0,330,111,0,32355,1009,57705,3681,,,,,0.0,6.79005914926529,0.0,Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.16023659706116,0,2.571063995361328
411,19.52842167396159,3.905684334792318,1,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,1.0,2.0,0.0,110,,,6.657421673961591,1,0.0,0.0,0.0,1.0,0.0,55459,1.0,,0,0,0,0,90.8,50,12,1.0,,0,2,4.5,4.0,1,Aaron,4.0,4.019911267351237,4.019911267351237,4.019911267351237,4.019911267351237,5.0,5,3.9774088859558105,3.1403074264526367,3.778408050537109,3.12379789352417,3.9774088859558105,,,,,4.268161296844482,3.784048795700073,3.2442843914031982,4.337027549743652,7,1,1.0,0.0,0.0,0.0,0.0,23.6,72,14,False,110.0,49,12,450,,,55,0,0,,0,,55459.jpg,4.6,0,0,Cresswell,15.6,False,,a,19,21,West Ham,35.0,156,36,23,375849,25714,497052,29826,0.7101244245076942,0.7308929577002249,0.7308929577002249,1.665389396073216,0.7,6.794257120652632,4.2,Cresswell,0.3,0.8999999999999999,0.1,0.0,0.0,0.1,0.0999999999999999,0.2,0.5,0.1,1.4,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,1.2000000000000002,0.1,0.0,0.0,0.1,0.0,1.961195552886346,2.8863878557664258,3.797315856468886,4.757341215165639,6.697315856468886,1.961195552886346,37.36841416358948,0,3.737560987472534
