id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints_next10,yellow_cards,gameweek 14 prediction
385,,,0,,,,,0,,,,,0,0.0,0.0,,0,,,,,89085,,,0,0,0,0,0.0,539,217,,,0,3,0.0,0.0,0,Nathaniel,0.0,,,,,,4,2.1435232162475586,2.896493673324585,2.1155481338500977,3.139016628265381,,,,3.139016628265381,3.0590431690216064,3.001250982284546,1.934798240661621,1.994438529014588,0,0,,,,,0.0,544,214,False,0.0,539,212,0,Transferred to Fulham,2021-08-12T12:00:08.997086Z,50,0,0,,0,,89085.jpg,0.0,0,0,Chalobah,0.0,False,,u,18,57,Watford,0.0,519,210,0,183,0,1193,82,,,,,0.0,5.120481038093567,0.0,Chalobah,,,,,,,,,,,,,,,,,,,,,,,,25.602405190467834,0,2.1792759895324707
387,9.045433532875943,2.261358383218986,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,56,,,4.045433532875943,0,0.0,0.0,0.0,0.0,131304,,,0,0,0,0,1.7,288,94,,,0,2,1.3,0.8,1,William,1.3,,,,,4.0,4,2.524261236190796,3.2432215213775635,2.524261236190796,3.722980260848999,,,,3.722980260848999,3.5866265296936035,3.486640930175781,2.207619428634644,2.207619428634644,7,0,0.0,0.0,0.0,0.0,6.9,224,71,False,63.2,122,44,360,,,45,0,0,,0,,131304.jpg,1.2,0,0,Troost-Ekong,0.1,False,,a,18,57,Watford,4.0,264,84,5,4374,1558,4956,1001,0.5025240851597746,,,1.0660145649781283,0.3,6.63190041648017,1.1,Troost-Ekong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.5,0.8999999999999999,2.0,0.0,0.0,0.0,0.0,0.0,1.5413411329464508,2.331484334792318,1.8925206405937192,3.626278638962397,1.5413411329464508,29.843551874160767,0,2.6173410415649414
388,,,0,,,,,0,,,,,0,0.0,0.0,,0,,,,,140941,,,0,0,0,0,0.0,448,52,,,0,4,0.0,0.0,0,Stipe,0.0,,,,,,4,2.2087676525115967,3.007535457611084,2.180793046951294,3.3751840591430664,,,,3.3751840591430664,3.235574245452881,3.112292766571045,1.934798240661621,1.994438529014588,0,0,,,,,0.0,460,53,False,0.0,454,50,0,Transferred to Maccabi Tel Aviv,2021-08-14T18:30:10.219289Z,45,0,0,,0,,140941.jpg,0.0,0,0,Perica,1.7,False,,u,18,57,Watford,0.0,405,47,0,6250,0,186817,20058,,,,,0.0,5.940131107966106,0.0,Perica,,,,,,,,,,,,,,,,,,,,,,,,26.73058998584748,0,2.3060219287872314
389,12.045433532875943,3.011358383218986,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60,,,4.045433532875943,0,0.0,0.0,0.0,0.0,154506,,,0,0,0,0,0.0,450,41,,,0,1,2.3,1.8,2,Daniel,2.3,,,,,4.0,4,3.318510770797729,3.859317779541016,3.459536075592041,4.131541728973389,,,,4.131541728973389,3.868374347686768,3.782590389251709,3.3846874237060547,3.3181850910186768,7,0,0.0,0.0,0.0,0.0,9.0,182,8,False,89.6,47,9,360,,,45,0,0,,0,,154506.jpg,2.0,0,12,Bachmann,2.4,False,,a,18,57,Watford,0.0,409,38,8,111455,15242,86872,15446,0.6691907518264413,,,1.419567955571402,0.5,8.147972530788845,1.8,Bachmann,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.5,0.8999999999999999,2.0,0.0,0.0,0.0,0.0,0.0,2.541341132946451,2.331484334792318,1.8925206405937192,5.626278638962397,2.541341132946451,36.665876388549805,0,3.411591053009033
390,7.034075149656958,2.34469171655232,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,41,,,3.0340751496569576,0,0.0,0.0,0.0,0.0,155651,4.0,,0,0,0,0,31.7,130,28,3.0,,0,2,1.0,0.5,0,Adam,1.0,,,,,3.0,4,2.2300403118133545,2.881215810775757,2.2300403118133545,3.4857637882232666,,,,3.4857637882232666,3.288687229156494,3.167011022567749,2.152325391769409,2.152325391769409,5,0,0.0,0.0,0.0,,8.9,186,60,False,56.6,135,53,270,,,45,0,0,,0,,155651.jpg,1.3,0,0,Masina,0.1,False,,a,18,57,Watford,0.0,411,167,4,4607,441,6068,1096,0.5210426036782932,,,1.105298275044048,0.2,6.079401705000135,0.9,Masina,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.1,1.5,0.8999999999999999,2.0,0.0,0.0,0.0,0.0,,,2.331484334792318,1.8925206405937192,3.626278638962397,,27.35730767250061,0,2.28413462638855
391,6.558518787414239,2.18617292913808,0,0.0,0.0,,0.0,0,0.0,0.0,,0.0,12,,,0.7585187874142394,0,0.0,0.0,0.0,0.0,157775,2.0,,0,0,-1,1,38.7,115,73,4.0,,0,3,1.0,0.5,1,Ken,1.0,,,,,3.0,4,1.911766767501831,2.620286703109741,1.8837921619415283,2.798543930053711,,,,2.798543930053711,2.7185702323913574,2.6840739250183105,1.788617730140686,1.788617730140686,5,0,0.0,0.0,,0.0,7.5,213,99,False,12.8,278,115,180,,,54,0,0,,0,,157775.jpg,1.3,0,0,Sema,0.0,False,,a,18,57,Watford,24.0,159,87,4,622,63,2627,333,0.404846838729274,,,0.9407790384979188,0.2,4.242256217532688,0.7,Sema,0.6,1.7999999999999998,0.5,0.0999999999999999,,0.0,0.0,0.6,0.1999999999999999,1.1,1.5,0.8999999999999999,2.0,0.0,0.0,0.0,,0.0,1.0,2.8328710836980795,2.5231301601484297,,1.0,22.90818357467652,1,1.9153704643249512
392,,,0,,,,,0,,,,,0,0.0,0.0,,0,,,,,162344,,,0,0,0,0,0.0,575,232,,,0,3,0.0,0.0,0,Philip,0.0,,,,,,4,2.1435232162475586,2.896493673324585,2.1155481338500977,3.139016628265381,,,,3.139016628265381,3.0590431690216064,3.001250982284546,1.934798240661621,1.994438529014588,0,0,,,,,0.0,579,231,False,0.0,578,231,0,Joined Nottingham Forest on a season-long loan - Expected back 01 Jul,2021-08-08T12:00:11.230037Z,55,0,0,,0,,162344.jpg,0.0,0,0,Zinckernagel,0.0,False,,u,18,57,Watford,0.0,570,230,0,0,0,408,13,,,,,0.0,4.654982761903242,0.0,Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,25.602405190467834,0,2.1792759895324707
393,,,0,,,,,0,,,,,0,0.0,0.0,,0,,,,,173514,,,0,0,0,0,0.0,546,68,,,0,4,0.0,0.0,0,Isaac,0.0,,,,,,4,2.2087676525115967,3.007535457611084,2.180793046951294,3.3751840591430664,,,,3.3751840591430664,3.235574245452881,3.112292766571045,1.934798240661621,1.994438529014588,0,0,,,,,0.0,550,69,False,0.0,545,66,0,Transferred to Udinese,2021-08-26T17:59:08.709960Z,50,0,0,,0,,173514.jpg,0.0,0,0,Success Ajayi,0.2,False,,u,18,57,Watford,0.0,528,63,0,5401,0,31785,2830,,,,,0.0,5.346117997169495,0.0,Success,,,,,,,,,,,,,,,,,,,,,,,,26.73058998584748,0,2.3060219287872314
394,,,0,,,,,0,,,,,0,0.0,0.0,,0,,,,,175353,,,0,0,0,0,0.0,456,180,,,0,3,0.0,0.0,0,Ayotomiwa,0.0,,,,,,4,2.1435232162475586,2.896493673324585,2.1155481338500977,3.139016628265381,,,,3.139016628265381,3.0590431690216064,3.001250982284546,1.934798240661621,1.994438529014588,0,0,,,,,0.0,466,176,False,0.0,460,172,0,Joined Reading on a season-long loan - Expected back 01 Jul,2021-08-13T09:00:11.852434Z,45,0,0,,0,,175353.jpg,0.0,0,0,Dele-Bashiru,0.0,False,,u,18,57,Watford,0.0,417,161,0,0,0,2307,183,,,,,0.0,5.689423375659519,0.0,Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,25.602405190467834,0,2.1792759895324707
395,,,0,,,,,0,,,,,0,,,,0,,,,,176296,,,0,0,-1,1,0.0,528,66,,,0,4,0.0,-0.5,0,Ashley,0.0,,,,,,4,2.2087676525115967,3.007535457611084,2.180793046951294,3.3751840591430664,,,,3.3751840591430664,3.235574245452881,3.112292766571045,1.934798240661621,1.994438529014588,0,0,,,,,0.0,535,67,False,0.0,531,64,0,,,49,0,0,,0,,176296.jpg,0.0,0,0,Fletcher,0.3,False,,a,18,57,Watford,0.0,503,61,0,12017,3098,14858,2689,,,,,0.0,5.455222446091321,0.0,Fletcher,,,,,,,,,,,,,,,,,,,,,,,,26.73058998584748,0,2.3060219287872314
396,3.022716766437972,1.511358383218986,0,,,0.0,0.0,0,,,0.0,0.0,25,,,2.022716766437972,0,,,0.0,0.0,208973,,,0,0,-1,1,0.3,334,117,,,0,2,0.3,-0.2,-1,Francisco,0.3,,,,,2.0,4,2.215074062347412,3.0718350410461426,2.1870994567871094,3.6372668743133545,,,,3.6372668743133545,3.4976565837860107,3.3976709842681885,1.87045693397522,1.87045693397522,3,0,,,0.0,0.0,3.4,289,100,False,33.4,213,85,180,,,44,1,0,,0,,208973.jpg,0.5,0,0,Sierralta,0.1,False,,a,18,57,Watford,0.0,369,148,1,1871,172,7874,850,0.3434905416406786,,,0.7205118386710033,0.1,6.294798254966736,0.2,Sierralta,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.8999999999999999,2.0,0.0,,,0.0,0.0,-0.4586588670535492,,,3.626278638962397,-0.4586588670535492,27.69711232185364,0,2.312328577041626
397,,,0,,,,,0,,,,,0,0.0,0.0,,0,,,,,216058,,,0,0,0,0,0.0,471,188,,,0,3,0.0,0.0,0,Domingos,0.0,,,,,,4,2.1435232162475586,2.896493673324585,2.1155481338500977,3.139016628265381,,,,3.139016628265381,3.0590431690216064,3.001250982284546,1.934798240661621,1.994438529014588,0,0,,,,,0.0,481,184,False,0.0,475,180,0,Joined Fulham on a season-long loan - Expected back 01 Jul,2021-09-01T07:00:14.049212Z,45,0,0,,0,,216058.jpg,0.0,0,0,Quina,0.1,False,,u,18,57,Watford,0.0,435,170,0,1011,0,4290,667,,,,,0.0,5.689423375659519,0.0,Quina,,,,,,,,,,,,,,,,,,,,,,,,25.602405190467834,0,2.1792759895324707
398,,,0,,,,,0,,,,,0,0.0,0.0,,0,,,,,220166,,,0,0,0,0,0.0,380,140,,,0,2,0.0,0.0,0,Marc,0.0,,,,,,4,2.2773122787475586,3.284202337265014,2.249337673187256,3.87293004989624,,,,3.87293004989624,3.733319759368897,3.610038280487061,1.8818336725234983,1.9414739608764648,0,0,,,,,0.0,397,140,False,0.0,389,139,0,Left the club by mutual consent,2021-08-31T22:30:15.691112Z,40,0,0,,0,,220166.jpg,0.0,0,0,Navarro,0.5,False,,u,18,57,Watford,0.0,322,111,0,4081,0,27714,4913,,,,,0.0,7.274486154317856,0.0,Navarro,,,,,,,,,,,,,,,,,,,,,,,,29.097944617271423,0,2.3745665550231934
399,14.811358383218987,3.702839595804747,0,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,48,,,1.011358383218986,0,0.0,0.0,0.0,0.0,232185,,,0,0,0,0,114.3,21,13,,,0,3,2.0,1.5,2,Ismaila,2.0,,,,,4.0,4,3.232402801513672,3.709562540054321,3.1820597648620605,3.807450532913208,,,,3.807450532913208,3.75642466545105,3.7286794185638414,2.855851650238037,2.855851650238037,7,1,1.0,0.0,0.0,0.0,32.5,20,14,False,74.6,87,34,360,,,60,0,0,3.0,0,,232185.jpg,3.8,0,0,Sarr,5.3,False,,a,18,57,Watford,135.0,24,15,15,443918,57082,315076,55410,0.6171399326341245,,,1.5116779348491896,0.3,5.691561937332153,2.5,Sarr,0.6,1.7999999999999998,0.2,0.0999999999999999,0.2,0.0999999999999999,0.4,1.0,0.25,1.1,1.5,0.8999999999999999,2.0,2.0,0.1,0.0,0.3,0.0,2.4353352832366126,5.43287108369808,2.5231301601484297,4.506569659740599,2.4353352832366126,34.14937162399292,0,3.2136380672454834
400,4.022716766437972,2.011358383218986,0,,,0.0,0.0,0,,,0.0,0.0,17,,,2.022716766437972,0,,,0.0,0.0,232391,,,0,0,-1,1,2.7,278,90,,,0,2,0.7,0.2,1,Jeremy,0.7,,,,,2.0,4,2.102928638458252,3.136878490447998,2.074954032897949,3.684636116027832,,,,3.684636116027832,3.5450258255004883,3.4217443466186523,1.758311748504639,1.758311748504639,2,0,,,0.0,0.0,3.5,285,99,False,30.2,221,89,129,,,44,0,0,,0,,232391.jpg,1.0,0,0,Ngakia,0.1,False,,a,18,57,Watford,2.0,277,92,2,572,227,2152,243,0.4571269052770422,,,0.9588774859824012,0.2,6.21991135857322,0.5,Ngakia,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.8999999999999999,2.0,0.0,,,0.0,0.0,1.5413411329464508,,,1.0,1.5413411329464508,27.367609977722168,0,2.2001829147338867
401,,,0,,,,,0,,,,,0,0.0,0.0,,0,,,,,241289,,,0,0,0,0,0.0,487,187,,,0,2,0.0,0.0,0,Ben,0.0,,,,,,4,2.2773122787475586,3.284202337265014,2.249337673187256,3.87293004989624,,,,3.87293004989624,3.733319759368897,3.610038280487061,1.8818336725234983,1.9414739608764648,0,0,,,,,0.0,496,187,False,0.0,492,188,0,Transferred to  Stoke City,2021-06-25T10:10:54.512279Z,45,0,0,,0,,241289.jpg,0.0,0,0,Wilmot,0.0,False,,u,18,57,Watford,0.0,452,176,0,0,0,23,4,,,,,0.0,6.466209914949205,0.0,Wilmot,,,,,,,,,,,,,,,,,,,,,,,,29.097944617271423,0,2.3745665550231934
402,,,0,,,,,0,,,,,0,0.0,0.0,,0,,,,,244890,,,0,0,0,0,0.0,490,195,,,0,3,0.0,0.0,0,Joseph,0.0,,,,,,4,2.1435232162475586,2.896493673324585,2.1155481338500977,3.139016628265381,,,,3.139016628265381,3.0590431690216064,3.001250982284546,1.934798240661621,1.994438529014588,0,0,,,,,0.0,499,191,False,0.0,495,189,0,Season long loan to Ross County,2021-08-18T06:54:33.688899Z,45,0,0,,0,,244890.jpg,0.0,0,0,Hungbo,0.0,False,,u,18,57,Watford,0.0,456,178,0,113,0,2002,161,,,,,0.0,5.689423375659519,0.0,Hungbo,,,,,,,,,,,,,,,,,,,,,,,,25.602405190467834,0,2.1792759895324707
403,1.2528395958047465,1.2528395958047465,0,,0.0,,,0,,0.0,,,5,,,0.2528395958047464,0,,0.0,0.0,0.0,471471,,,0,0,-1,1,11.3,232,126,,,0,3,0.3,-0.2,0,Imrân,0.3,,,,,1.0,4,1.535876989364624,2.227898597717285,1.5079022645950315,2.47042179107666,,,,2.47042179107666,2.390448093414306,2.3326563835144043,1.4485362768173218,1.4485362768173218,2,0,,0.0,,,2.1,311,139,False,7.8,304,131,45,,,54,0,0,,0,,471471.jpg,1.0,0,0,Louza,0.0,False,,a,18,57,Watford,2.0,288,146,1,211,31,1637,172,0.2320073325564345,,,0.5391363211134461,0.1,3.593394094043308,0.2,Louza,0.0,0.0,,0.0,,,0.0,0.0,0.0,,1.5,0.8999999999999999,2.0,0.0,,0.0,,,,,1.0,,,19.404328107833862,0,1.5716296434402466
404,,,0,,,,,0,,,,,0,0.0,75.0,,0,,,,,475168,,,0,0,-1,1,0.0,567,75,,,0,4,0.0,-0.4,0,João Pedro,0.0,,,,,,4,2.2087676525115967,3.007535457611084,2.180793046951294,3.3751840591430664,,,,3.3751840591430664,3.235574245452881,3.112292766571045,1.934798240661621,1.994438529014588,0,0,,,,,0.0,573,77,False,0.0,572,76,0,Lack of match fitness - Unknown return date,2021-08-12T12:00:09.007012Z,54,0,0,2.0,0,,475168.jpg,0.0,0,0,Junqueira de Jesus,0.1,False,,i,18,57,Watford,0.0,561,73,0,1680,416,11660,800,,,,,0.0,4.950109256638421,0.0,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,26.73058998584748,0,2.3060219287872314
405,,,0,,,,,0,,,,,0,,,,0,,,,,493934,,,0,0,0,0,0.0,509,206,,,0,3,0.0,-0.5,0,Kwadwo,0.0,,,,,,4,2.1435232162475586,2.896493673324585,2.1155481338500977,3.139016628265381,,,,3.139016628265381,3.0590431690216064,3.001250982284546,1.934798240661621,1.994438529014588,0,0,,,,,0.0,518,202,False,0.0,514,200,0,,,45,0,0,,0,,493934.jpg,0.0,0,0,Baah,0.1,False,,a,18,57,Watford,0.0,478,192,0,2703,760,3781,684,,,,,0.0,5.689423375659519,0.0,Baah,,,,,,,,,,,,,,,,,,,,,,,,25.602405190467834,0,2.1792759895324707
450,14.671,3.66775,1,1.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,49,100.0,100.0,0.0,1,1.0,0.0,0.0,0.0,230251,,,0,0,2,-2,55.7,76,12,1.0,,1,4,1.3,0.8,1,Emmanuel,1.3,,,,,4.0,4,3.4545037746429443,4.3469085693359375,3.377727746963501,4.585908889770508,,,,4.585908889770508,4.440143585205078,4.3469085693359375,3.253767728805542,3.253767728805542,5,1,1.0,0.0,0.0,0.0,27.1,30,9,False,75.6,85,10,335,,2021-08-14T18:30:10.328920Z,52,0,0,,0,,230251.jpg,4.0,0,0,Dennis,10.5,False,,a,18,57,Watford,139.0,22,8,16,1125302,182842,458314,97487,0.7053365384615384,,,1.6084147751566782,0.2,7.517010477872995,3.1,Dennis,0.3,0.8999999999999999,0.1,0.1999999999999999,0.0,0.0,1.0,1.3,0.325,1.1,1.5,0.8999999999999999,2.0,4.0,0.8,0.0999999999999999,0.0,0.0999999999999999,1.4,9.271,3.0,1.0,1.4,39.088454484939575,2,3.442909002304077
454,,,0,,,,,0,,,,,0,0.0,0.0,,0,,,,,467311,,,0,0,0,0,0.0,396,149,,,0,2,0.0,0.0,0,Matthew,0.0,,,,,,4,2.2773122787475586,3.284202337265014,2.249337673187256,3.87293004989624,,,,3.87293004989624,3.733319759368897,3.610038280487061,1.8818336725234983,1.9414739608764648,0,0,,,,,0.0,413,149,False,0.0,405,148,0,Joined Cheltenham Town on a season-long loan - Expected back 01 Jul,2021-08-30T13:00:10.587558Z,40,0,0,,0,,467311.jpg,0.0,0,0,Pollock,0.6,False,,u,18,57,Watford,0.0,340,122,0,6812,0,28934,4874,,,,,0.0,7.274486154317856,0.0,Pollock,,,,,,,,,,,,,,,,,,,,,,,,29.097944617271423,0,2.3745665550231934
467,6.311358383218986,1.5778395958047464,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,,,1.011358383218986,0,0.0,0.0,0.0,0.0,227560,,,0,0,0,0,29.8,139,86,,,0,3,1.3,0.8,1,Oghenekaro Peter,1.3,,,,,4.0,4,2.129431962966919,2.594472885131836,2.129431962966919,2.871166229248047,,,,2.871166229248047,2.733726501464844,2.699230194091797,2.001472234725952,2.001472234725952,6,0,0.0,0.0,0.0,0.0,8.5,196,91,False,44.4,173,67,346,,,45,0,0,,0,,227560.jpg,1.2,0,0,Etebo,0.3,False,,a,18,57,Watford,10.0,214,114,5,20118,5209,13600,3103,0.3506310212899436,,,0.7438007185454517,0.3,5.376129044426811,1.1,Etebo,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.025,1.1,1.5,0.8999999999999999,2.0,0.0,0.0,0.0,0.0,0.0,1.1353352832366128,1.3328710836980795,2.22313016014843,1.7065696597405993,1.1353352832366128,24.19258069992065,3,2.161010265350342
468,5.6000000000000005,1.866666666666667,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,16,100.0,100.0,0.0,0,,0.0,0.0,0.0,78007,,,0,0,0,0,64.5,57,8,,,0,4,1.3,0.8,1,Joshua,1.3,,,,,3.0,4,2.211124897003174,3.053450107574463,2.183150291442871,3.397802829742432,,,,3.397802829742432,3.258193016052246,3.158207416534424,1.95172131061554,1.95172131061554,1,0,,0.0,0.0,0.0,10.7,156,26,False,17.8,258,31,141,,2021-08-12T12:00:09.067582Z,55,0,0,,0,,78007.jpg,1.3,0,0,King,0.4,False,,a,18,57,Watford,25.0,157,36,4,22765,6137,21730,4098,0.3393939393939394,,,0.7959493410609457,0.2,4.879891699010677,0.7,King,0.4,1.2000000000000002,,0.3,0.1,0.0,0.1,0.5,0.1666666666666666,,1.5,0.8999999999999999,2.0,0.4,,0.0,0.0,0.1,1.4,,1.9,2.3000000000000003,1.4,26.83940434455872,0,2.276230335235596
469,,,0,,,,,0,,,,,0,0.0,0.0,,0,,,,,243569,,,0,0,0,0,0.0,489,58,,,0,4,0.0,0.0,0,Adedapo,0.0,,,,,,4,2.2087676525115967,3.007535457611084,2.180793046951294,3.3751840591430664,,,,3.3751840591430664,3.235574245452881,3.112292766571045,1.934798240661621,1.994438529014588,0,0,,,,,0.0,498,59,False,0.0,494,56,0,Season long loan to AFC Wimbledon,2021-08-10T08:33:41.561267Z,45,0,0,,0,,243569.jpg,0.0,0,0,Awokoya-Mebude,0.1,False,,u,18,57,Watford,0.0,454,53,0,0,0,9327,916,,,,,0.0,5.940131107966106,0.0,Mebude,,,,,,,,,,,,,,,,,,,,,,,,26.73058998584748,0,2.3060219287872314
472,5.4,1.35,0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,38,,,0.0,0,0.0,0.0,0.0,0.0,244716,,,0,0,0,0,3.8,264,37,,,0,4,1.0,0.5,1,Juan Camilo,1.0,,,,,4.0,4,2.196162700653076,2.766210556030273,2.168188095092773,3.110563278198242,,,,3.110563278198242,2.9709534645080566,2.8709678649902344,1.91395902633667,1.91395902633667,4,1,1.0,0.0,0.0,0.0,8.6,192,29,False,43.0,183,20,131,,,50,0,0,,0,,244716.jpg,2.2,0,0,Hernández Suárez,2.2,False,,a,18,57,Watford,39.0,113,28,9,238878,42783,140015,27275,0.27,,,0.6037383539249432,0.2,5.056559085845947,1.8,Cucho,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.025,1.1,1.5,0.8999999999999999,2.0,0.4,0.1,0.0,0.0,0.0,1.0,2.4,1.0,1.0,1.0,25.282795429229736,0,2.261268138885498
495,7.258518787414239,2.419506262471413,0,,,0.0,0.0,0,,,0.0,0.0,12,100.0,100.0,0.7585187874142394,1,1.0,0.0,0.0,0.0,69143,,,0,0,0,0,3.0,274,144,,,0,3,1.3,0.8,2,Juraj,1.3,,,,,3.0,4,1.943743705749512,2.558486223220825,1.915769100189209,2.86771821975708,,,,2.86771821975708,2.7877445220947266,2.7315573692321777,1.8394428491592407,1.8394428491592407,3,0,,,0.0,0.0,5.0,257,115,False,30.4,220,87,248,,2021-08-19T12:00:16.116482Z,55,0,0,,0,,69143.jpg,2.0,0,0,Kucka,0.0,False,,a,18,57,Watford,17.0,187,104,6,771,198,2088,232,0.4399102295402569,,,1.0316809367715818,0.2,4.236176447434858,1.1,Kucka,0.0,0.0,,,0.0,0.0,0.3,0.3,0.0999999999999999,1.1,1.5,0.8999999999999999,2.0,1.5,,,0.1999999999999999,0.0,2.135335283236613,,,3.406569659740599,2.135335283236613,23.298970460891724,1,1.947347402572632
557,,,0,,,,,0,,,,,0,100.0,100.0,,0,,,,,130036,,,0,0,0,0,0.0,542,219,,,0,3,0.0,-0.5,0,Ozan,0.0,,,,,,4,2.1435232162475586,2.896493673324585,2.1155481338500977,3.139016628265381,,,,3.139016628265381,3.0590431690216064,3.001250982284546,1.934798240661621,1.994438529014588,0,0,,,,,0.0,547,216,False,0.0,542,214,0,,2021-08-27T11:30:11.583350Z,50,0,0,,0,,130036.jpg,0.0,0,0,Tufan,0.0,False,,a,18,57,Watford,0.0,523,212,0,817,280,442,158,,,,,0.0,5.120481038093567,0.0,Tufan,,,,,,,,,,,,,,,,,,,,,,,,25.602405190467834,0,2.1792759895324707
574,,,0,,,,,0,,,,,0,,,,0,,,,,19838,,,0,0,0,0,0.0,362,9,,,0,1,0.0,-0.5,0,Robert,0.0,,,,,,4,2.8889639377593994,3.7911412715911865,2.741881847381592,4.103780746459961,,,,4.103780746459961,3.964170455932617,3.876781463623047,2.53153133392334,2.5246691703796387,0,0,,,,,0.0,380,28,False,0.0,372,28,0,,,40,0,0,,0,,19838.jpg,0.0,0,0,Elliot,0.7,False,,a,18,57,Watford,0.0,304,6,0,53522,13662,9681,2564,,,,,0.0,8.378229856491089,0.0,Elliot,,,,,,,,,,,,,,,,,,,,,,,,33.512919425964355,0,2.9862184524536133
128,,,0,,,,,0,,,,,0,100.0,100.0,,0,,,,,103192,,,0,0,-1,1,0.0,560,203,,,0,2,0.0,0.5,0,Kurt,0.0,,,,,,4,3.100826025009156,2.2844438552856445,2.5186548233032227,2.3464913368225098,,,,2.657574415206909,3.781276226043701,3.061843156814575,2.211643695831299,3.813175201416016,0,0,,,,,0.0,563,203,False,0.0,560,203,0,,2021-08-27T14:00:14.022296Z,54,0,0,,0,,103192.jpg,0.0,0,0,Zouma,0.9,False,,a,19,21,West Ham,0.0,549,202,0,22747,3033,67608,6264,,,,,0.0,5.343995094299316,0.0,Zouma,,,,,,,,,,,,,,,,,,,,,,,,28.85757350921631,0,3.0816447734832764
406,1.396531419074993,1.396531419074993,0,,0.0,,,0,,0.0,,,3,,,0.3965314190749928,0,,0.0,0.0,0.0,18073,4.0,,0,0,0,0,0.0,425,175,,,0,3,0.3,0.8,0,Mark,0.3,,,,,1.0,4,2.1380774974823,1.8823312520980835,1.8784151077270508,1.8847386837005613,,,,1.976293444633484,2.502859592437744,2.1587345600128174,1.749890923500061,2.5504932403564453,0,0,,0.0,,,0.1,367,169,False,0.6,360,165,2,,,45,0,0,1.0,0,,18073.jpg,1.0,0,0,Noble,0.6,False,,a,19,21,West Ham,0.0,381,154,1,22219,4654,29896,4816,0.3103403153499984,,,0.6583312243786664,0.1,4.64452682601081,0.2,Noble,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.8000000000000003,0.6999999999999997,0.8000000000000003,0.0,,0.0,,,,,1.0,,,20.900370717048645,0,2.1785364151000977
