id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 21 prediction
612,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,441192,,,0,0,0,0,0.0,547,218,,,0,3,0.0,0.5,0,Jeremy,0.0,,,,,,11,,,2.5748746395111084,2.5770692825317383,2.1384310722351074,2.296149730682373,2.4016387462615967,2.261784553527832,2.5517942905426025,2.2365095615386963,,2.0077953338623047,,,,,,,,0,0,,,,,,,,,,,,0.0,559,217,False,0.0,558,216,0,,,45,0,0,,0,,441192.jpg,0.0,0,0,Sarmiento,0.0,False,,a,4,36,Brighton,0.0,528,211,0,920,84,623,72,,,,,0.0,5.172993236117893,0.0,Sarmiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.27846956253052,0,2.232422351837158
98,26.80305415929118,2.436641287208289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,,,8.803054159291179,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17761,,,0,0,-1,1,4.9,352,126,,,0,2,0.8,-0.2,1,James,1.3,2.5711932353694387,2.6651553819402904,2.6651553819402904,2.8456530213974034,11.0,11,,,2.9076380729675293,2.978196144104004,2.5999021530151367,3.4349706172943115,2.2094743251800537,3.298616886138916,3.021541118621826,2.3675193786621094,,2.568718910217285,,,,,,,,17,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,103,22,False,276.6,17,3,990,,,49,0,0,,0,,17761.jpg,2.0,0,0,Tarkowski,1.1,False,,a,5,90,Burnley,102.0,125,20,22,70717,1540,104445,2704,0.49727373208332426,0.5247333133407017,0.5807455145708986,1.1007623297689566,0.3,5.74681111744472,4.5,Tarkowski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09090909090909091,1.2,0.5999999999999996,2.299999999999999,3.0,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,6.0,0.4,0.3,0.0,0.1999999999999999,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,1.4010353748912154,3.604776847648809,5.995246544376107,1.4010353748912154,2.3991482734714555,2.892520640593719,2.0901271721360506,3.804776847648809,0.2970943128573351,3.4261226388505337,1.598274476890541,1.8075860719786203,28.15937447547913,4,2.772796869277954
99,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,17997,,,0,0,-1,1,0.0,410,153,,,0,2,-0.5,-1.5,0,Phil,0.0,,,,,,11,,,2.697688341140747,2.783602476119995,2.494509696960449,3.388423442840576,1.965655207633972,3.2488131523132324,3.008386611938477,2.208270788192749,,2.7003324031829834,,,,,,,,0,0,,,,,,,,,,,,0.0,434,154,False,0.0,431,154,0,,,39,0,0,,0,,17997.jpg,0.0,0,0,Bardsley,0.7,False,,a,5,90,Burnley,0.0,372,134,0,30059,890,46889,1680,,,,,0.0,7.015938300352831,0.0,Bardsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.36215937137604,0,2.8664772510528564
100,5.400832952533958,1.8002776508446523,0,,,0.0,0.0,,,,,,0.0,,0,,,0.0,0.0,,,,,,0.0,,15,,,2.400832952533958,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39487,,,0,0,-2,2,2.2,367,133,,,0,2,-0.2,-1.2,1,Erik,0.3,1.1994248256301805,1.1994248256301805,1.1994248256301805,1.2991372384452706,3.0,11,,,2.119360446929932,2.205274105072021,1.8565407991409304,2.662395477294922,1.4754703044891355,2.522785186767578,2.331854820251465,1.619536280632019,,1.924912691116333,,,,,,,,2,0,,,0.0,0.0,,,,,,0.0,,2.2,387,137,False,18.6,356,134,103,,,43,0,0,,0,,39487.jpg,1.0,0,0,Pieters,0.1,False,,a,5,90,Burnley,2.0,361,129,3,2209,65,10746,160,0.4186692211266633,0.2789360059605071,0.3021249391733188,0.8681709750336449,0.1,4.850832417953845,0.7,Pieters,0.0,0.0,,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.5999999999999996,2.299999999999999,3.0,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,0.0,,,0.0,0.0,,,,,,0.0,,1.0,,,1.0,1.0,,,,,,1.598274476890541,,20.858579397201535,0,2.140449285507202
101,8.300277650844652,2.075069412711163,0,0.0,,,0.0,,,,,,0.0,0.0,0,0.0,,,0.0,,,,,,0.0,0.0,16,,,0.8002776508446526,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40145,,,0,0,0,0,5.5,344,169,,,0,3,-0.2,-1.2,0,Jack,0.3,1.8004174018617185,2.0506116043743394,2.0506116043743394,1.6757325686086455,4.0,11,,,2.079190969467163,2.151805639266968,2.006699085235596,2.36124587059021,1.751668095588684,2.2812721729278564,2.2268383502960205,1.8333210945129397,,2.064634084701538,,,,,,,,8,0,0.0,,,0.0,,,,,,0.0,0.0,3.1,379,171,False,8.2,389,170,314,,,45,0,0,,0,,40145.jpg,1.8,0,0,Cork,0.1,False,,a,5,90,Burnley,17.0,296,152,7,13098,194,15060,450,0.4611265361580362,0.4000927559692708,0.3723850152463657,0.9781971021072333,0.1,4.651324298646715,1.6,Cork,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.1,0.1,0.025,1.2,0.5999999999999996,2.299999999999999,3.0,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,0.5,0.1,,,0.0,,,,,,0.0,0.0,,2.801194211912202,,,2.049787068367864,,,,,,2.149568619222636,1.2018965179946552,20.930959343910217,1,2.174283981323242
102,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,40845,,,0,0,0,0,0.0,501,197,,,0,3,0.0,0.0,0,Dale,0.0,,,,,,11,,,2.2769458293914795,2.372856616973877,2.2231242656707764,2.7299959659576416,1.9804904460906985,2.650022506713867,2.5460925102233887,2.074481248855591,,2.453493595123291,,,,,,,,0,0,,,,,,,,,,,,0.0,518,196,False,0.0,514,194,0,Lack of match fitness - Unknown return date,2021-08-02T14:00:11.997802Z,45,0,0,,0,,40845.jpg,0.0,0,0,Stephens,0.0,False,,i,5,90,Burnley,0.0,479,188,0,3015,58,3429,154,,,,,0.0,5.285838127136231,0.0,Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.78627157211304,0,2.4787685871124268
103,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,100.0,100.0,,0,,,,,,,,,,,,41674,,,0,0,0,0,0.0,420,156,,,0,2,-0.5,-1.5,0,Kevin,0.0,,,,,,11,,,2.697688341140747,2.783602476119995,2.494509696960449,3.388423442840576,1.965655207633972,3.2488131523132324,3.008386611938477,2.208270788192749,,2.7003324031829834,,,,,,,,0,0,,,,,,,,,,,,0.0,443,157,False,0.0,440,157,0,,2021-08-02T14:00:12.013515Z,40,0,0,,0,,41674.jpg,0.0,0,0,Long,0.1,False,,a,5,90,Burnley,0.0,383,138,0,6667,315,11476,393,,,,,0.0,6.84053984284401,0.0,Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.36215937137604,0,2.8664772510528564
104,13.871,1.733875,1,0.0,,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,32,100.0,100.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44683,,,0,0,-2,2,28.9,262,39,,,0,4,0.8,-0.2,4,Jay,1.3,1.6387142857142858,1.783875,1.783875,1.6927500000000002,8.0,11,,,2.021647691726685,2.08426570892334,1.908185958862305,2.353342294692993,1.6463440656661987,2.2137320041656494,2.159298181533813,1.727996826171875,,1.9818251132965088,,,,,,,,0,0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,16.8,270,42,False,28.2,338,45,208,,2021-09-25T17:30:10.904616Z,53,0,0,3.0,0,,44683.jpg,1.2,0,0,Rodriguez,0.5,False,,a,5,90,Burnley,116.0,107,36,10,37250,1538,76358,1073,0.3271462264150944,0.3091913746630728,0.31938679245283025,0.753147172420817,0.2,3.8061148490545884,1.9,Rodriguez,1.1,3.3000000000000003,0.0,,0.8,0.3,,0.0,0.0,,0.0,0.0,0.0,0.7,1.8,0.225,1.2,0.5999999999999996,2.299999999999999,3.0,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,2.8,0.2,,0.0999999999999999,0.0,,0.0999999999999999,0.1,,0.3,0.0,0.0,4.571000000000001,2.8,,4.571000000000001,1.9,,1.4,1.4,,1.2,1.0,0.0,20.17240869998932,2,2.075770854949951
105,14.2,1.775,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,75.0,,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44699,,,0,0,-2,2,73.8,161,29,,,0,4,-0.4,-1.5,0,Ashley,0.0,1.885714285714286,1.7750000000000004,1.7750000000000004,1.4,8.0,11,,,1.553941011428833,1.6165592670440674,1.4404791593551636,1.8856359720230105,1.2107863426208496,1.7460259199142456,1.69159197807312,1.292439103126526,,1.5141184329986572,,,,,,,,10,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.0,236,37,False,29.2,337,44,378,Muscle injury - 75% chance of playing,2021-11-18T14:00:17.552909Z,53,0,0,2.0,0,,44699.jpg,1.1,0,0,Barnes,1.0,False,,d,5,90,Burnley,104.0,122,40,9,107568,1501,184899,3595,0.33490566037735847,0.3557951482479785,0.2641509433962264,0.771010730904448,0.0,2.9357814338971986,1.7,Barnes,0.8,2.4000000000000004,0.0,,,0.2,0.2,0.4,0.0,0.0,0.0,0.0,,0.7,1.5,0.1875,1.2,0.5999999999999996,2.299999999999999,3.0,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,2.8,0.0,,,0.3,0.0,0.0,0.2,0.0,0.0,0.1999999999999999,,,1.0,,,3.8,1.6,3.2,0.8,1.0,1.0,1.7999999999999998,,15.559641599655151,2,1.6080644130706787
106,22.502221206757223,2.812777650844653,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,85,100.0,100.0,6.402221206757221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51927,,,0,0,-1,1,22.9,280,88,,,0,2,0.8,-0.2,2,Ben,1.3,2.968564166567813,2.9480907517029378,2.9480907517029378,3.5981409596336613,8.0,11,,,3.009645700454712,3.0722639560699463,2.778014659881592,3.388772487640381,2.2782273292541504,3.249162197113037,3.086009979248047,2.380645036697388,,2.5132596492767334,,,,,,,,13,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,25.5,194,60,False,153.6,124,49,720,,2021-10-14T13:30:10.161432Z,49,0,0,,0,,51927.jpg,2.1,0,0,Mee,0.5,False,,a,5,90,Burnley,78.0,155,28,17,55845,884,85634,1059,0.5740362552744189,0.6058294217485333,0.73431448155789,1.2706834183267057,0.3,5.810885429382324,3.5,Mee,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,,0.8,0.9,0.1125,1.2,0.5999999999999996,2.299999999999999,3.0,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,4.800000000000001,0.1,0.1,0.0,0.0,0.1,0.3999999999999999,0.0999999999999999,0.0,,,,2.401035374891215,2.8047768476488084,4.795246544376107,2.401035374891215,1.1991482734714558,2.4925206405937192,4.4901271721360505,4.104776847648809,1.2970943128573351,,,,28.47333860397339,1,2.7173376083374023
107,29.71369412711164,2.971369412711163,3,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,100.0,100.0,2.000694127111632,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60551,1.0,,0,0,-2,2,229.5,32,22,,,0,3,1.8,0.8,1,Ashley,2.3,2.724466224450637,3.0492390231967934,3.0492390231967934,2.8356132553493514,10.0,11,,,2.872108221054077,2.932164430618286,2.652338743209839,3.255063533782959,2.2013676166534424,3.102078437805176,2.9663689136505127,2.404463529586792,,2.499530792236328,,,,,,,,15,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,84,49,False,137.8,153,52,900,,2021-08-21T15:30:08.893231Z,53,0,0,,0,,60551.jpg,2.8,0,0,Westwood,0.3,False,,a,5,90,Burnley,67.0,179,98,28,33659,1533,61662,1523,0.5606357382473893,0.5140502310284221,0.5350213689338399,1.2906803958769324,0.4,5.178910021512014,5.3,Westwood,1.8,5.4,0.3,0.5999999999999999,0.1,,0.1,0.0,0.1999999999999999,0.0999999999999999,0.3,0.0,0.1,0.4,2.2,0.22000000000000003,1.2,0.5999999999999996,2.299999999999999,3.0,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,2.0,0.0,0.0,0.0,,0.0,0.0,0.3,0.0,0.0,0.0,0.1,1.400258843722804,5.9721942119122025,4.348811636094026,1.400258843722804,,2.52313016014843,2.2725317930340125,3.401194211912202,2.1452735782143337,3.5065306597126336,2.149568619222636,2.772896517994655,27.448223114013672,4,2.56273889541626
108,24.8717635398228,2.261069412711163,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,100.0,100.0,2.2007635398227947,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60586,5.0,,0,0,-1,1,102.5,122,74,3.0,,0,3,1.2,0.2,2,Johann Berg,1.7,2.2365519501367137,2.196973973934486,2.196973973934486,2.289814095963366,11.0,11,,,2.0696282386779785,2.1422433853149414,1.997137188911438,2.416935443878174,1.7536826133728027,2.336961507797241,2.1963822841644287,1.855907678604126,,2.006400346755981,,,,,,,,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,203,97,False,76.0,264,107,625,,2021-10-06T16:30:12.707086Z,54,0,0,,0,,60586.jpg,1.7,0,0,Gudmundsson,0.1,False,,a,5,90,Burnley,65.0,185,102,19,4727,147,7616,137,0.4187165579094746,0.4141762870623544,0.4240396474006233,0.9730093533388132,0.3,3.8687646168249628,3.5,Gudmundsson,0.3,0.8999999999999999,0.0,0.0999999999999999,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.2,1.5,0.13636363636363635,1.2,0.5999999999999996,2.299999999999999,3.0,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,6.0,0.1,0.7,0.0,0.0,0.3,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,2.100258843722804,1.8011942119122022,6.348811636094027,2.100258843722804,2.049787068367864,3.72313016014843,3.643531793034013,1.5,0.0,1.0,1.0,1.0,20.8913289308548,2,2.116050243377685
109,37.8,3.436363636363637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,76,,,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60689,,,0,0,-3,3,85.6,143,27,,,0,4,2.8,1.8,2,Chris,3.3,3.54,3.436363636363637,3.436363636363637,2.98,11.0,11,,,3.282686233520508,3.324805736541748,3.1519429683685303,4.193357944488525,2.776240825653076,4.0475921630859375,3.728858232498169,2.827908515930176,,3.3814618587493896,,,,,,,,17,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3,61,17,False,111.8,197,26,910,,,67,0,0,1.0,0,,60689.jpg,2.9,0,0,Wood,1.2,False,,a,5,90,Burnley,320.0,20,10,32,124787,7813,267703,4209,0.5128900949796473,0.5283582089552239,0.44477611940298506,1.3275830941372944,0.5,5.089002438445589,4.8,Wood,0.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,3.3,3.5,0.3181818181818182,1.2,0.5999999999999996,2.299999999999999,3.0,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,13.2,0.1,0.5,0.0,0.0,1.0,0.5,0.1999999999999999,0.0999999999999998,0.3000000000000002,0.3999999999999999,0.1999999999999997,2.0,2.4,4.0,2.0,2.0,9.3,4.0,2.8,2.3999999999999995,2.500000000000001,3.6,2.799999999999999,34.09631633758545,1,3.3814618587493896
110,35.51605415929118,3.228732196299198,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,194,,,8.803054159291179,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68983,,,0,0,-1,1,160.7,67,14,,,1,2,6.2,5.2,2,Matthew,6.7,3.5824932353694385,3.4572462910312,3.4572462910312,4.314053021397403,11.0,11,,,3.3309693336486816,3.3837602138519287,3.149404525756836,3.994197607040405,2.4229209423065186,3.6233761310577393,3.491069793701172,2.7920446395874023,,2.9904165267944336,,,,,,,,17,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,66,8,False,264.0,21,4,990,,,44,0,0,,0,,68983.jpg,3.5,0,0,Lowton,1.8,False,,a,5,90,Burnley,64.0,187,41,38,113035,13995,157326,5076,0.7338027718861814,0.8142030080385086,0.980466595772137,1.5392376799320209,1.5,7.331895557316866,8.6,Lowton,0.8,2.4000000000000004,0.0,0.1,0.0,0.2,0.0,0.0,0.0999999999999999,0.1,0.0,0.0,0.2999999999999999,0.5,1.3,0.11818181818181818,1.2,0.5999999999999996,2.299999999999999,3.0,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,3.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,2.401035374891215,2.2047768476488088,10.066246544376106,2.401035374891215,1.799148273471456,5.263520640593719,2.0901271721360506,3.504776847648809,1.5970943128573352,4.026122638850533,1.598274476890541,3.478586071978621,32.260340452194214,1,3.0821807384490967
111,18.971,2.1078888888888887,1,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,2,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,,0.0,55,100.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81183,,,0,0,-3,3,24.8,276,41,,,0,4,2.5,1.5,7,Matej,3.0,2.146375,2.107888888888889,2.107888888888889,2.6,9.0,11,,,2.477705717086792,2.5403237342834477,2.465777635574341,3.54233980178833,2.4147019386291504,3.4242360591888428,2.7147834300994877,2.471527338027954,,2.76485538482666,,,,,,,,3,1,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,19.7,240,38,False,69.0,273,35,214,,2021-10-14T13:30:10.178703Z,52,0,0,,0,,81183.jpg,2.1,0,0,Vydra,0.4,False,,a,5,90,Burnley,104.0,121,39,19,22542,4984,67385,1254,0.4053632478632478,0.41276442307692307,0.5,0.9243704269040917,0.6,5.292550462942857,3.7,Vydra,0.2,0.6000000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,,0.0,1.4,1.5999999999999999,0.17777777777777776,1.2,0.5999999999999996,2.299999999999999,3.0,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,5.6,0.2,0.0,0.8999999999999999,,0.0,0.0,0.0,0.0999999999999999,0.2,,0.0,6.6,1.8,1.0,6.6,,1.0,1.0,1.0,3.771000000000001,1.8,,1.0,27.521262407302856,0,2.705011367797852
112,32.40305415929118,2.9457321962991982,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,,,8.803054159291179,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98747,,,0,0,-1,1,10.0,334,5,,,0,1,1.8,0.8,3,Nick,2.3,3.1711932353694383,3.174246291031199,3.174246291031199,3.545653021397404,11.0,11,,,4.300520896911621,4.156041622161865,4.1425604820251465,4.487530708312988,3.6748909950256343,4.352236747741699,4.2199296951293945,3.771805763244629,,3.9011425971984863,,,,,,,,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,195,8,False,243.6,32,9,990,,,54,0,0,,0,,98747.jpg,2.5,0,33,Pope,2.6,False,,a,5,90,Burnley,0.0,598,68,27,61484,4118,170461,3818,0.5455059622776293,0.5872580065498959,0.6566024113698896,1.2676413042948658,0.4,7.621230196069788,5.0,Pope,0.2,0.6000000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.018181818181818184,1.2,0.5999999999999996,2.299999999999999,3.0,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701035374891215,3.2047768476488088,5.195246544376106,3.701035374891215,3.199148273471456,2.892520640593719,3.0901271721360506,3.204776847648809,1.5970943128573352,4.426122638850534,2.5982744768905413,1.8075860719786203,41.154643058776855,0,4.147983551025391
113,30.473776508446527,3.047377650844653,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,155,100.0,100.0,8.002776508446527,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103914,,,0,0,-1,1,141.2,77,17,,,1,2,2.5,1.5,2,Charlie,3.0,3.4094064307559826,3.318943472445265,3.318943472445265,4.850247657524119,10.0,11,,,3.103113889694214,3.1531732082366943,2.879422664642334,3.829787492752075,2.267427682876587,3.553114652633667,3.2843120098114014,2.5329365730285645,,2.7440505027771,,,,,,,,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.4,108,24,False,220.0,58,20,900,,2021-10-14T13:30:10.189080Z,44,0,0,,0,,103914.jpg,2.6,0,0,Taylor,0.4,False,,a,5,90,Burnley,13.0,312,100,26,21652,1541,41705,1073,0.692585829737421,0.7748650978990869,1.1023290130736634,1.4527802926917466,0.7,6.885333440520546,5.9,Taylor,0.9,2.7,0.1,0.3,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,0.3,,0.0,0.0,0.9,0.09,1.2,0.5999999999999996,2.299999999999999,3.0,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.401035374891215,2.5047768476488086,6.866246544376106,2.401035374891215,1.1991482734714558,2.892520640593719,2.6901271721360507,3.204776847648809,1.2970943128573351,8.326122638850533,,1.8075860719786203,30.295467138290405,0,2.948128461837769
114,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,168399,,,0,0,-1,1,0.0,488,44,,,0,1,-0.5,-1.5,0,Will,0.0,,,,,,11,,,3.1465871334075928,3.315716505050659,3.230990171432495,3.651815176010132,2.609842300415039,3.512204885482788,3.488952398300171,2.8372130393981934,,3.197049379348755,,,,,,,,0,0,,,,,,,,,,,,0.0,506,62,False,0.0,502,62,0,,,44,0,0,,0,,168399.jpg,0.0,0,0,Norris,0.1,False,,a,5,90,Burnley,0.0,463,38,0,3147,127,6788,288,,,,,0.0,7.362801866097883,0.0,Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.39632821083069,0,3.4059572219848637
