id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,ppg next 1,ppg next 5,ppg next 10,value,valuePoints_metric,games_played
530,0,0,0,,,0,11948,0,0,-1,1,0.0,0,1,1.0,1.5,0,Andy,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,11948.jpg,0.0,0,0,Lonergan,0.0,False,,a,10,14,0.0,0,1944,18,2116,47,0.0,0.0,Lonergan,0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
531,0,0,0,,,0,200720,0,0,0,0,0.0,0,1,1.0,1.5,0,Caoimhin,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,200720.jpg,0.0,0,0,Kelleher,0.0,False,,a,10,14,0.0,0,649,20,693,35,0.0,0.0,Kelleher,0,2.0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
202,0,0,56,0.0,0.0,1,146941,0,0,-2,2,27.4,0,2,0.0,0.0,0,Aymeric,0.0,3,0,10.9,False,63.0,306,Knee injury - Expected back 01 Feb,2019-08-31T15:00:12.277175Z,63,0,0,0,146941.jpg,2.2,0,0,Laporte,2.5,False,,i,11,43,19.0,9,117324,97,518675,5253,0.0,1.4,Laporte,1,2.66,1.1,1.9,1.956,0.4222222222222223,1.0597693669431625,3.4
203,1,0,119,,,2,58621,0,0,0,0,92.0,0,2,2.3,2.3,2,Kyle,1.3,7,0,21.1,False,77.2,592,,,60,0,0,0,58621.jpg,2.9,0,0,Walker,17.2,False,,a,11,43,41.0,20,425153,5698,563570,28019,0.2,3.3,Walker,2,3.02,3.8200000000000003,3.9560000000000004,3.3810000000000002,0.5033333333333333,1.2329098372008662,6.5777777777777775
204,0,0,6,100.0,100.0,0,102826,0,0,-1,1,4.3,0,2,1.3,1.3,0,Benjamin,0.3,0,0,0.6,False,1.2,45,,2019-07-19T08:30:13.863724Z,59,0,0,0,102826.jpg,1.0,0,0,Mendy,0.5,False,,a,11,43,0.0,1,26434,981,18482,2293,0.1,0.2,Mendy,0,3.16,3.16,3.7079999999999997,4.255999999999999,0.535593220338983,1.3009514119563368,0.5
206,0,0,111,,,2,206325,0,0,0,0,148.3,0,2,2.0,2.0,2,Oleksandr,1.0,7,0,28.9,False,108.0,540,,,55,0,0,0,206325.jpg,3.0,0,0,Zinchenko,9.4,False,,a,11,43,32.0,18,559203,3353,638878,22790,0.2,3.3,Zinchenko,0,3.0100000000000002,4.47,4.196,3.529,0.5472727272727274,1.2834683124607749,6.0
207,0,0,50,0.0,0.0,1,97299,0,0,-1,1,17.3,0,2,0.0,0.0,0,John,0.3,3,0,5.3,False,33.2,180,Muscle injury - Expected back 26 Oct,2019-09-17T15:30:09.972642Z,54,0,0,0,97299.jpg,3.5,0,0,Stones,1.1,False,,i,11,43,2.0,7,34289,20,195591,2540,0.1,1.3,Stones,0,3.5,3.5,3.5,3.5,0.6481481481481481,1.5061601901917732,2.0
208,1,0,114,,,2,57410,0,0,0,0,29.5,1,2,6.7,6.7,1,Nicolás,5.7,7,1,37.0,False,135.6,512,,,55,0,0,0,57410.jpg,4.2,0,0,Otamendi,7.3,False,,a,11,43,206.0,25,468281,30439,92790,9489,1.0,4.5,Otamendi,2,4.13,7.34,6.651999999999999,5.226000000000001,0.7509090909090909,1.761037917097342,5.688888888888889
209,0,0,0,0.0,0.0,0,100180,0,0,0,0,0.0,0,2,0.0,0.0,0,Danilo Luiz,0.0,0,0,0.0,False,0.0,0,Joined Juventus on a permanent deal on 7/8.,2019-08-07T20:30:14.457427Z,50,0,0,0,100180.jpg,0.0,0,0,da Silva,0.0,False,,u,11,43,0.0,0,317,13,5185,56,0.0,0.0,Danilo,0,4.2,4.2,4.2,4.200000000000001,0.8400000000000001,1.8782971010998235,0.0
210,3,6,248,,,2,37572,0,0,2,-2,123.1,2,4,7.3,7.3,4,Sergio,6.3,6,8,78.8,True,318.8,470,,,122,0,0,0,37572.jpg,8.4,0,0,Agüero,29.8,False,,a,11,43,346.0,59,1101199,25106,414600,21250,0.5,4.8,Agüero,0,7.92,9.1,8.5,7.705000000000001,0.6491803278688525,2.267489403882918,5.222222222222222
211,1,0,74,100.0,100.0,1,205651,0,0,0,0,25.1,0,4,4.3,4.3,6,Gabriel Fernando,3.3,1,2,30.8,False,86.6,190,,2019-08-25T15:30:15.252763Z,95,0,0,0,205651.jpg,4.2,0,0,de Jesus,1.5,False,,a,11,43,198.0,17,56220,1813,154626,1098,0.3,1.8,Jesus,0,3.94,2.7,2.7,2.8709999999999996,0.4147368421052631,1.2783047985104088,2.111111111111111
212,0,0,141,,,3,121160,0,0,1,-1,0.0,0,1,5.0,5.0,4,Ederson,4.0,7,0,17.4,False,174.6,630,,,61,0,0,0,121160.jpg,4.1,0,20,Santana de Moraes,21.8,False,,a,11,43,0.0,29,605816,14279,440240,13487,0.7,4.8,Ederson,1,4.18,5.63,5.384,4.724000000000001,0.6852459016393443,1.6924325300739345,7.0
213,0,0,0,100.0,100.0,0,33148,0,0,-2,2,0.0,0,1,1.0,1.0,0,Claudio,0.0,0,0,0.0,False,0.0,0,,2019-06-25T11:30:07.160148Z,48,0,0,0,33148.jpg,0.0,0,0,Bravo,0.3,False,,a,11,43,0.0,0,2732,61,13609,299,0.0,0.0,Bravo,0,2.0,2.0,2.0,2.0,0.4166666666666667,0.9128709291752769,0.0
214,0,4,156,,,2,103955,0,0,1,-1,180.7,1,3,4.0,4.0,7,Raheem,3.0,7,6,88.6,True,262.8,535,,,121,0,0,0,103955.jpg,7.7,0,0,Sterling,37.7,False,,a,11,43,442.0,46,1148039,13578,861859,48773,0.2,3.8,Sterling,2,7.48,5.21,5.548,5.819999999999999,0.6181818181818183,2.150348808914498,5.944444444444445
215,9,10,246,,,3,61366,1,-1,5,-5,413.9,3,3,10.0,10.0,9,Kevin,9.0,4,2,87.8,True,294.8,528,,,100,0,0,0,61366.jpg,9.0,0,0,De Bruyne,43.5,False,,a,11,43,168.0,63,2063768,112434,375016,3643,0.9,6.3,De Bruyne,0,7.72,8.78,7.644,7.6240000000000006,0.772,2.441278353649989,5.866666666666666
216,0,0,0,0.0,0.0,0,182156,0,0,-2,2,0.0,0,3,0.0,0.0,0,Leroy,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-08-04T23:30:16.051513Z,93,0,0,0,182156.jpg,0.0,0,0,Sané,0.3,False,,i,11,43,0.0,0,818,27,31509,193,0.0,0.0,Sané,0,5.0,5.0,5.0,5.0,0.5376344086021505,1.6395645894598823,0.0
217,5,6,169,,,3,103025,0,0,0,0,262.4,3,3,9.7,9.7,10,Riyad,8.7,1,2,68.4,True,218.4,398,,,85,0,0,0,103025.jpg,6.4,0,0,Mahrez,3.5,False,,a,11,43,202.0,45,260967,36916,232073,2819,1.0,5.3,Mahrez,0,5.97,6.640000000000001,6.072000000000001,5.822,0.7023529411764705,2.0476931066015553,4.4222222222222225
218,1,2,141,,,1,165809,0,0,-1,1,110.8,1,3,9.0,9.0,1,Bernardo Mota,8.0,6,4,60.9,False,204.4,341,,,79,0,0,0,165809.jpg,5.7,0,0,Veiga de Carvalho e Silva,14.4,False,,a,11,43,294.0,34,388321,26748,1071429,28562,1.0,4.3,Bernardo Silva,2,5.42,8.32,7.516,6.045999999999999,0.6860759493670886,1.9283494614746624,3.7888888888888888
219,5,3,137,,,3,20664,0,0,1,-1,136.5,2,3,5.3,5.3,1,David,4.3,4,1,45.4,False,141.2,408,,,76,0,0,0,20664.jpg,5.3,0,0,Silva,9.8,False,,a,11,43,176.0,37,633040,14218,320798,32446,0.6,4.9,David Silva,0,5.13,7.5,6.859999999999999,5.389,0.675,1.86084658153218,4.533333333333333
220,0,0,3,100.0,100.0,0,209244,0,0,-3,3,0.4,0,3,1.0,1.0,0,Phil,0.0,0,0,0.1,False,1.0,10,,2019-09-17T15:30:09.993154Z,52,0,0,0,209244.jpg,1.0,0,0,Foden,0.3,False,,a,11,43,0.0,1,4976,53,30992,496,0.0,0.2,Foden,0,1.24,2.0,2.0,2.0,0.23846153846153845,0.5437759719703581,0.1111111111111111
221,0,0,51,,,1,27789,-1,1,-3,3,13.7,0,3,2.7,2.7,2,Fernando,1.7,1,0,9.2,False,75.4,233,,,52,0,0,0,27789.jpg,2.0,0,0,Luiz Rosa,0.7,False,,a,11,43,2.0,6,12769,653,52093,930,0.3,1.2,Fernandinho,0,2.1,2.15,2.2600000000000002,2.235,0.40384615384615385,0.9209109202723808,2.588888888888889
222,0,0,55,100.0,100.0,0,59859,0,0,-3,3,97.9,0,3,2.0,2.0,2,Ilkay,1.0,7,0,19.8,False,45.6,325,,2019-09-08T18:00:17.829544Z,52,0,0,0,59859.jpg,1.3,0,0,Gündogan,1.4,False,,a,11,43,55.0,8,29216,1148,128830,2345,0.2,1.5,Gündogan,0,1.46,1.81,2.168,2.157,0.28076923076923077,0.6402523540941313,3.611111111111111
440,0,0,14,,,0,145235,-1,1,-3,3,34.7,0,2,1.0,1.0,0,José Ángel,0.0,0,0,5.0,False,12.8,45,,,47,0,0,0,145235.jpg,0.0,0,0,Esmorís Tasende,0.2,False,,a,11,43,2.0,0,2564,85,11205,253,0.0,0.0,Angeliño,1,0.0,0.0,0.4,0.8,0.0,0.0,0.5
443,0,1,130,,,3,220566,0,0,0,0,114.9,0,3,5.0,5.0,1,Rodrigo,4.0,6,1,33.1,False,153.0,559,,,55,0,0,0,220566.jpg,3.0,0,0,Hernandez,1.7,False,,a,11,43,63.0,21,96554,3334,96357,5270,0.7,3.8,Rodrigo,1,2.91,2.74,2.592,2.318,0.5290909090909092,1.2408281691896528,6.211111111111111
518,0,0,12,100.0,100.0,0,121145,0,0,-2,2,3.1,0,2,1.3,1.3,0,João Pedro Cavaco,0.3,0,0,0.9,False,5.8,37,,2019-08-09T13:00:15.096874Z,53,0,0,0,121145.jpg,1.0,0,0,Cancelo,0.8,False,,a,11,43,0.0,2,32882,274,81028,2176,0.1,0.4,Cancelo,0,1.12,1.24,1.392,1.544,0.21132075471698117,0.48649691189463773,0.4111111111111111
544,0,0,4,,,0,432656,0,0,0,0,0.6,0,2,1.5,1.5,0,Eric,0.5,0,0,1.0,False,9.6,27,,,45,0,0,0,432656.jpg,1.0,0,0,Garcia,0.0,False,,a,11,43,0.0,1,374,58,100,49,0.1,0.2,Garcia,0,1.24,1.24,1.392,1.544,0.27555555555555555,0.5845416057808793,0.3
122,0,2,112,75.0,100.0,2,214590,0,0,0,0,76.2,0,2,2.1,2.3,0,Aaron,2.3,6,0,22.8,False,130.2,540,Illness - 75% chance of playing,2019-09-30T19:00:19.435462Z,55,0,0,0,214590.jpg,3.0,0,0,Wan-Bissaka,23.0,False,,d,12,1,21.0,18,492679,4178,1161976,47112,0.4,3.3,Wan-Bissaka,2,3.0500000000000003,2.54,2.9560000000000004,3.1159999999999997,0.5545454545454546,1.3005243697692237,6.0
160,0,0,121,,,2,95658,0,0,0,0,43.4,0,2,3.5,3.0,2,Harry,3.0,7,0,28.1,False,148.8,630,,,55,0,0,0,95658.jpg,2.7,0,0,Maguire,15.2,False,,a,12,1,88.0,19,302717,3921,507147,19498,0.5,3.5,Maguire,1,2.74,1.56,2.3880000000000003,2.33,0.4981818181818182,1.1683399256287452,7.0
223,0,0,0,0.0,0.0,0,55909,0,0,-2,2,0.0,0,2,0.0,0.0,0,Chris,0.0,0,0,0.0,False,0.0,0,Joined AS Roma on loan until the end of the season on 30/8. - Expected back 01 Jul,2019-08-30T19:00:16.913287Z,53,0,0,0,55909.jpg,0.0,0,0,Smalling,0.1,False,,n,12,1,0.0,0,1444,10,14796,191,0.0,0.0,Smalling,0,2.3000000000000003,2.3000000000000003,2.3000000000000003,2.3000000000000003,0.43396226415094347,0.9990561583550597,0.0
224,0,0,68,,,1,18892,0,0,-1,1,175.7,0,2,2.8,2.3,1,Ashley,2.3,5,0,24.9,False,60.8,416,,,54,0,0,0,18892.jpg,1.8,0,0,Young,0.4,False,,a,12,1,12.0,9,9681,366,19027,525,0.4,1.7,Young,3,1.85,1.35,1.746,1.6529999999999998,0.34259259259259256,0.7961132433870801,4.622222222222222
225,0,2,119,,,2,184667,0,0,-1,1,26.7,0,2,4.2,3.7,2,Victor,3.7,7,0,14.3,False,116.2,630,,,54,0,0,0,184667.jpg,3.0,0,0,Lindelöf,1.4,False,,a,12,1,0.0,21,34194,1339,42238,1934,0.7,3.9,Lindelöf,1,2.98,2.29,2.7640000000000002,2.6789999999999994,0.5518518518518518,1.2823878190775668,7.0
226,0,0,50,50.0,50.0,1,106760,0,0,-1,1,58.4,0,2,0.2,0.0,0,Luke,0.0,2,0,10.2,False,34.0,213,Hamstring injury - 50% chance of playing,2019-08-24T16:30:09.441165Z,54,0,0,0,106760.jpg,3.0,0,0,Shaw,0.7,False,,d,12,1,10.0,9,27708,39,112585,1122,0.0,1.7,Shaw,0,3.02,3.1,2.85,3.1120000000000005,0.5592592592592592,1.2996010783940444,2.3666666666666667
227,0,0,0,,,0,58893,0,0,-2,2,0.0,0,2,0.5,0.0,0,Marcos,0.0,0,0,0.0,False,0.0,0,,,48,0,0,0,58893.jpg,0.0,0,0,Rojo,0.1,False,,a,12,1,0.0,0,1929,145,6368,208,0.0,0.0,Rojo,0,2.0,2.0,2.0,2.0,0.4166666666666667,0.9128709291752769,0.0
228,0,0,0,0.0,0.0,0,197365,0,0,-1,1,0.0,0,2,0.0,0.0,0,Eric,0.0,0,0,0.0,False,0.0,0,Knee injury - Expected back 26 Dec,2019-07-26T12:00:09.210610Z,49,0,0,0,197365.jpg,0.0,0,0,Bailly,0.0,False,,i,12,1,0.0,0,656,9,2227,40,0.0,0.0,Bailly,0,1.3,1.3,1.3,1.3000000000000003,0.2653061224489796,0.5872801368884133,0.0
229,0,0,0,50.0,25.0,0,216051,0,0,-1,1,0.0,0,2,0.2,0.0,0,José Diogo,0.0,0,0,0.0,False,0.0,0,Knock - 50% chance of playing,2019-09-25T22:00:12.863523Z,49,0,0,0,216051.jpg,0.0,0,0,Dalot Teixeira,0.1,False,,d,12,1,0.0,0,1050,12,9051,157,0.0,0.0,Dalot,0,1.7,1.7,1.7,1.6999999999999997,0.346938775510204,0.7679817174694634,0.0
230,0,0,0,0.0,0.0,0,40002,0,0,-1,1,0.0,0,2,0.0,0.0,0,Matteo,0.0,0,0,0.0,False,0.0,0,Joined Parma on a permanent deal on 2/9,2019-09-02T10:00:09.526159Z,49,0,0,0,40002.jpg,0.0,0,0,Darmian,0.1,False,,u,12,1,0.0,0,420,5,4165,71,0.0,0.0,Darmian,0,2.0,2.0,2.0,2.0,0.4081632653061224,0.9035079029052512,0.0
231,0,0,0,0.0,0.0,0,76359,0,0,-2,2,0.0,0,2,0.0,0.0,0,Phil,0.0,0,0,0.0,False,0.0,0,Muscle injury - Expected back 20 Oct,2019-09-25T22:00:12.876760Z,48,0,0,0,76359.jpg,0.0,0,0,Jones,0.2,False,,i,12,1,0.0,0,2147,11,8856,563,0.0,0.0,Jones,0,2.4,2.4,2.4,2.3999999999999995,0.5,1.0954451150103321,0.0
232,0,0,0,0.0,0.0,0,66749,0,0,0,0,0.0,0,4,0.0,0.0,0,Romelu,0.0,0,0,0.0,False,0.0,0,Joined Inter Milan on a permanent deal on 8/8,2019-08-08T16:00:18.534831Z,85,0,0,0,66749.jpg,0.0,0,0,Lukaku,0.4,False,,u,12,1,0.0,0,852,42,28256,192,0.0,0.0,Lukaku,0,3.6,3.6,3.6,3.6000000000000005,0.4235294117647059,1.2347898130260637,0.0
233,2,7,126,100.0,25.0,2,176297,0,0,-1,1,121.8,1,4,5.5,1.2,4,Marcus,5.0,6,3,56.6,False,165.2,593,,2019-09-22T15:00:11.044112Z,84,0,1,0,176297.jpg,5.1,0,0,Rashford,10.8,False,,a,12,1,278.0,36,814077,1933,1387132,43658,0.6,4.3,Rashford,1,4.96,2.7800000000000002,4.074,3.906,0.5904761904761905,1.7113625871690383,6.588888888888889
234,0,0,13,100.0,100.0,0,220688,0,0,-1,1,4.9,0,4,0.8,0.3,1,Mason,0.3,1,0,4.0,False,6.4,63,,2019-09-22T13:00:19.797945Z,44,0,0,0,220688.jpg,1.0,0,0,Greenwood,13.1,False,,a,12,1,32.0,5,535378,25218,713302,15289,0.1,1.1,Greenwood,0,1.05,1.24,1.1680000000000001,1.2680000000000002,0.23863636363636362,0.500567859353936,0.7
235,0,5,123,,,2,51940,0,0,1,-1,0.0,1,1,5.5,5.0,4,David,5.0,7,0,15.7,False,157.4,630,,,56,0,0,0,51940.jpg,4.3,0,21,de Gea,17.5,False,,a,12,1,0.0,30,657863,7370,465238,13093,0.9,5.4,de Gea,0,4.15,2.46,3.4559999999999995,3.332,0.7410714285714287,1.753695078561672,7.0
236,0,0,0,,,0,42899,0,0,-2,2,0.0,0,1,0.5,0.0,0,Sergio,0.0,0,0,0.0,False,0.0,0,,,48,0,0,0,42899.jpg,0.0,0,0,Romero,0.2,False,,a,12,1,0.0,0,737,42,5654,141,0.0,0.0,Romero,0,2.0,2.0,2.0,2.0,0.4166666666666667,0.9128709291752769,0.0
237,0,0,0,,,0,6744,0,0,-1,1,0.0,0,1,0.5,0.0,0,Lee,0.0,0,0,0.0,False,0.0,0,,,49,0,0,0,6744.jpg,0.0,0,0,Grant,0.1,False,,a,12,1,0.0,0,259,9,3098,64,0.0,0.0,Grant,0,2.0,2.0,2.0,2.0,0.4081632653061224,0.9035079029052512,0.0
238,2,0,67,100.0,50.0,1,74208,0,0,-1,1,168.0,0,3,1.2,0.3,2,Paul,0.7,5,0,33.4,False,98.6,450,,2019-09-27T09:30:16.602525Z,84,0,1,0,74208.jpg,3.0,0,0,Pogba,4.2,False,,a,12,1,67.0,15,269993,1315,558542,6939,0.1,1.8,Pogba,0,3.3000000000000003,3.43,3.132,3.6390000000000002,0.39285714285714285,1.1386081729148845,5.0
239,1,0,49,25.0,25.0,1,148225,0,0,1,-1,34.7,0,3,0.1,0.0,0,Anthony,0.0,3,2,26.5,False,93.6,270,Thigh injury - 25% chance of playing,2019-08-24T18:00:17.601995Z,76,0,0,0,148225.jpg,6.3,0,0,Martial,3.6,False,,d,12,1,136.0,19,900695,698,1121969,13935,0.0,2.5,Martial,1,5.74,4.5,5.07,4.89,0.7552631578947369,2.0821168378157338,3.0
240,0,0,0,0.0,0.0,0,37265,0,0,-2,2,0.0,0,3,0.0,0.0,0,Alexis,0.0,0,0,0.0,False,0.0,0,Joined Inter on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-09T10:00:14.686303Z,68,0,0,0,37265.jpg,0.0,0,0,Sánchez,0.5,False,,n,12,1,0.0,0,899,21,40305,317,0.0,0.0,Sánchez,0,2.4,2.4,2.4,2.3999999999999995,0.35294117647058826,0.9203579866168445,0.0
241,0,0,18,100.0,100.0,1,109322,0,0,-1,1,57.7,0,3,1.2,0.7,1,Jesse,0.7,4,0,10.7,False,12.8,344,,2019-09-07T20:30:10.837747Z,64,0,0,0,109322.jpg,1.3,0,0,Lingard,1.0,False,,a,12,1,37.0,8,44679,966,91402,1404,0.1,1.2,Lingard,2,1.42,1.52,1.5619999999999998,1.702,0.221875,0.5613042846798874,3.8222222222222224
242,0,0,31,,,1,43670,0,0,-2,2,63.9,0,3,1.8,1.3,0,Juan,1.3,3,0,12.9,False,18.6,234,,,63,0,0,0,43670.jpg,1.5,0,0,Mata,0.4,False,,a,12,1,48.0,9,9283,368,22473,749,0.2,1.4,Mata,1,1.61,2.46,1.9759999999999998,2.21,0.2555555555555556,0.6414393536761246,2.6
243,0,1,76,100.0,100.0,1,200617,0,0,2,-2,65.5,0,3,2.5,2.0,2,Daniel,2.0,7,3,39.9,False,134.4,554,,2019-09-18T13:00:18.535186Z,62,0,0,0,200617.jpg,3.9,0,0,James,12.2,False,,a,12,1,203.0,27,1034879,16128,445493,29257,0.3,4.4,James,3,3.64,4.74,3.632,3.778000000000001,0.5870967741935484,1.461859178602548,6.155555555555556
244,0,0,17,,,0,101582,0,0,-2,2,32.5,0,3,1.5,1.0,1,Frederico,1.0,1,0,5.8,False,20.4,58,,,53,0,0,0,101582.jpg,1.0,0,0,Rodrigues de Paula Santos,0.1,False,,a,12,1,5.0,3,2619,125,8098,191,0.2,0.6,Fred,0,1.12,2.4,1.702,1.9459999999999997,0.21132075471698117,0.48649691189463773,0.6444444444444445
245,0,0,3,50.0,25.0,0,209041,0,0,-1,1,1.0,0,3,0.4,0.1,0,Angel,0.3,1,0,0.1,False,0.2,9,Knock - 50% chance of playing,2019-09-25T22:00:12.969660Z,49,0,0,0,209041.jpg,1.0,0,0,Gomes,0.1,False,,d,12,1,0.0,1,3194,14,7225,308,0.1,0.2,Gomes,0,1.24,2.0,1.6960000000000002,1.848,0.2530612244897959,0.5601748998012558,0.1
246,1,0,42,,,2,156689,0,0,0,0,77.0,0,3,2.5,2.0,1,Andreas,2.0,4,0,24.6,False,59.0,394,,,50,0,0,0,156689.jpg,2.5,0,0,Pereira,0.5,False,,a,12,1,110.0,15,73109,437,68607,1248,0.4,3.0,Pereira,1,2.44,1.93,2.166,2.145,0.488,1.0912011730198974,4.377777777777778
247,0,0,22,,,1,62398,0,0,-2,2,8.1,0,3,2.2,1.7,0,Nemanja,1.7,1,0,6.5,False,25.2,158,,,48,0,0,0,62398.jpg,2.0,0,0,Matic,0.4,False,,a,12,1,32.0,6,10144,512,28984,765,0.4,1.2,Matic,0,2.0100000000000002,1.26,1.8880000000000003,1.7420000000000002,0.41875000000000007,0.9174352838211534,1.7555555555555555
248,1,5,109,,,2,195851,0,0,0,0,80.9,0,3,5.2,4.7,9,Scott,4.7,6,1,33.5,False,147.8,615,,,50,0,0,0,195851.jpg,4.1,0,0,McTominay,1.5,False,,a,12,1,107.0,29,98085,5853,59249,3319,0.9,5.8,McTominay,0,3.93,4.91,3.806,4.083,0.786,1.7575494303148347,6.833333333333333
249,0,0,3,,,0,222677,0,0,-1,1,0.4,0,3,0.8,0.3,0,Tahith,0.3,0,0,0.2,False,1.4,20,,,44,0,0,0,222677.jpg,1.0,0,0,Chong,0.7,False,,a,12,1,0.0,1,51010,612,30956,1606,0.1,0.2,Chong,0,1.24,2.0,1.6960000000000002,1.848,0.2818181818181818,0.5911468053322672,0.2222222222222222
250,0,0,0,,,0,232928,0,0,-1,1,0.0,0,3,0.5,0.0,0,James,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,232928.jpg,0.0,0,0,Garner,0.3,False,,a,12,1,0.0,0,18188,192,12630,622,0.0,0.0,Garner,0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
481,0,0,11,,,0,180804,0,0,-1,1,3.4,0,2,1.5,1.0,2,Axel,1.0,1,0,0.7,False,3.4,91,,,44,0,0,0,180804.jpg,1.5,0,0,Tuanzebe,0.1,False,,a,12,1,0.0,3,2688,341,5154,147,0.2,0.7,Tuanzebe,0,1.58,2.0,1.6960000000000002,1.848,0.35909090909090907,0.753235445504018,1.011111111111111
549,0,0,0,,,0,232937,0,0,0,0,0.0,0,2,1.6,1.1,0,Brandon,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,232937.jpg,0.0,0,0,Williams,0.0,False,,a,12,1,0.0,0,225,225,13,13,0.0,0.0,Williams,0,2.0,2.0,2.0,2.0,0.5,1.0,0.0
251,0,0,49,0.0,0.0,1,56983,0,0,-1,1,98.0,0,2,0.0,0.0,0,Matt,0.0,4,0,15.8,False,48.6,270,Ankle injury - Expected back 06 Oct,2019-08-28T21:30:17.608501Z,54,0,0,0,56983.jpg,2.7,0,0,Ritchie,0.2,False,,i,13,4,12.0,8,7491,17,30645,449,0.0,1.5,Ritchie,1,2.75,3.38,2.612,2.2840000000000007,0.5092592592592592,1.1834115780078218,3.0
252,0,2,112,100.0,100.0,2,119471,0,0,0,0,5.3,0,2,1.5,2.0,-1,Fabian,2.0,13,1,25.9,False,188.2,613,,2019-09-14T16:30:11.209394Z,50,0,0,0,119471.jpg,3.6,0,0,Schär,2.6,False,,a,13,4,66.0,25,117722,2231,75637,7156,0.4,5.0,Schär,1,3.74,4.6000000000000005,4.082,3.9489999999999994,0.748,1.6725788471698426,6.811111111111111
253,0,0,3,100.0,100.0,0,151119,0,0,-1,1,0.3,0,2,-0.2,0.3,1,DeAndre,0.3,1,0,0.2,False,1.2,16,,2019-06-25T11:30:07.199276Z,44,0,0,0,151119.jpg,1.0,0,0,Yedlin,0.0,False,,a,13,4,0.0,1,419,92,1827,33,0.1,0.2,Yedlin,0,1.29,2.2,2.018,2.1089999999999995,0.29318181818181815,0.614983370063407,0.17777777777777778
254,0,0,11,,,0,57145,0,0,-1,1,0.0,0,2,-0.2,0.3,0,Federico,0.3,0,0,1.0,False,10.6,23,,,44,0,0,0,57145.jpg,1.0,0,0,Fernández,0.2,False,,a,13,4,0.0,3,1725,33,5144,173,0.1,0.7,Fernández,0,1.1300000000000001,1.3900000000000001,1.8340000000000003,2.056,0.25681818181818183,0.5387063629237597,0.25555555555555554
255,0,2,111,,,2,106618,0,0,0,0,21.7,0,2,1.5,2.0,-2,Paul,2.0,13,0,19.5,False,133.6,630,,,45,1,0,0,106618.jpg,2.3,0,0,Dummett,0.4,False,,a,13,4,42.0,16,17666,162,12723,892,0.4,3.6,Dummett,2,2.57,3.88,2.9799999999999995,3.1740000000000004,0.5711111111111111,1.2115096184329515,7.0
256,0,1,47,,,1,109528,0,0,-1,1,13.6,0,2,1.8,2.3,0,Javier,2.3,2,0,5.5,False,34.8,215,,,44,0,0,0,109528.jpg,2.5,0,0,Manquillo,0.1,False,,a,13,4,6.0,10,2969,60,5427,225,0.5,2.3,Manquillo,1,2.56,2.33,2.988,3.479,0.5818181818181818,1.2204321142343582,2.388888888888889
257,0,0,0,0.0,0.0,0,77359,0,0,0,0,0.0,0,2,0.0,0.0,0,Florian,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:07.214396Z,45,0,0,0,77359.jpg,0.0,0,0,Lejeune,0.0,False,,i,13,4,0.0,0,93,5,171,6,0.0,0.0,Lejeune,0,2.9,2.9,2.9,2.8999999999999995,0.6444444444444444,1.3670731102939917,0.0
258,0,0,115,100.0,100.0,2,101148,0,0,-1,1,12.8,0,2,1.8,2.3,0,Jamaal,2.3,13,0,17.8,False,137.0,621,,2019-08-25T18:00:16.679021Z,44,0,0,0,101148.jpg,2.6,0,0,Lascelles,5.1,False,,a,13,4,28.0,18,51778,1192,184333,7098,0.5,4.1,Lascelles,0,2.61,3.68,3.066,3.2410000000000005,0.5931818181818181,1.244268678965498,6.9
259,0,0,0,,,0,58845,0,0,-1,1,0.0,0,2,-0.5,0.0,0,Ciaran,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,58845.jpg,0.0,0,0,Clark,0.1,False,,a,13,4,0.0,0,1171,19,5549,176,0.0,0.0,Clark,0,3.8000000000000003,3.8000000000000003,3.8,3.8,0.8636363636363636,1.8115789195666254,0.0
260,0,0,9,,,0,196118,0,0,-2,2,3.3,0,4,0.2,0.7,1,Yoshinori,0.7,3,0,1.5,False,2.0,101,,,53,0,0,0,196118.jpg,1.0,0,0,Muto,0.1,False,,a,13,4,12.0,5,4607,171,8885,222,0.1,0.9,Muto,0,1.02,1.09,1.082,1.0859999999999999,0.19245283018867926,0.44305968761833076,1.1222222222222222
